grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
15183,6,,-0.095703125,287.5,48981955000000.0,
15342,6,,-0.059570312,287.5,48979807000000.0,
15501,6,,0.0126953125,287.5,48981150000000.0,
15660,6,,0.029296875,287.5,48973365000000.0,
15819,6,,0.0126953125,287.625,48962896000000.0,
15978,6,,0.10058594,287.625,48970143000000.0,
16137,7,,0.107421875,287.5,48961553000000.0,
16296,7,,0.047851562,287.5,48975244000000.0,
16455,7,,-0.024414062,287.625,48969606000000.0,
16614,7,,-0.0068359375,287.625,48958870000000.0,
16773,7,,0.049804688,287.625,48951353000000.0,
16932,7,,0.061523438,287.5,48935247000000.0,
17091,6,,0.1171875,287.625,48932026000000.0,
17250,6,,0.15625,287.625,48925046000000.0,
17409,6,,0.21289062,287.75,48950010000000.0,
17568,6,,0.26367188,287.75,48925583000000.0,
17727,6,,0.07128906,287.875,48937663000000.0,
17886,7,,-0.0703125,287.625,48914310000000.0,
18045,6,,-0.09375,287.875,48934440000000.0,
18204,6,,-0.0078125,287.875,48915383000000.0,
18363,6,,0.203125,288.0,48893640000000.0,
18522,6,,0.38964844,288.125,48854448000000.0,
18681,6,,0.484375,288.375,48824114000000.0,
18840,6,,0.203125,288.125,48884244000000.0,
18999,6,,-0.30371094,287.625,48950010000000.0,
19158,6,,-0.41601562,287.5,48991350000000.0,
19317,7,,-0.23535156,287.25,48987323000000.0,
19476,7,,-0.10546875,287.375,49003966000000.0,
19635,7,,-0.061523438,287.375,49002892000000.0,
19794,7,,-0.040039062,287.5,48999940000000.0,
19953,7,,-0.020507812,287.5,48998866000000.0,
15184,6,,-0.09667969,287.5,48987055000000.0,
15343,6,,-0.018554688,287.5,48986520000000.0,
15502,6,,0.0234375,287.625,48990544000000.0,
15661,6,,0.036132812,287.625,48983565000000.0,
15820,6,,0.087890625,287.5,48966117000000.0,
15979,6,,0.10449219,287.625,48980344000000.0,
16138,7,,0.0146484375,287.5,48967727000000.0,
16297,7,,-0.04296875,287.625,48977660000000.0,
16456,7,,-0.059570312,287.5,48963700000000.0,
16615,7,,-0.048828125,287.5,48955648000000.0,
16774,7,,-0.03515625,287.625,48956453000000.0,
16933,7,,0.0126953125,287.625,48942495000000.0,
17092,6,,0.111328125,287.75,48949205000000.0,
17251,6,,0.13085938,287.75,48944374000000.0,
17410,7,,0.026367188,287.625,48934440000000.0,
17569,7,,0.046875,287.625,48934980000000.0,
17728,7,,-0.083984375,287.75,48922630000000.0,
17887,6,,-0.19628906,287.875,48927194000000.0,
18046,6,,-0.1953125,287.75,48911624000000.0,
18205,6,,-0.0390625,287.75,48905720000000.0,
18364,6,,0.16015625,287.875,48894980000000.0,
18523,6,,0.37109375,288.0,48873240000000.0,
18682,6,,0.5029297,288.375,48827067000000.0,
18841,6,,0.36035156,288.25,48849884000000.0,
19000,6,,-0.11035156,287.625,48918335000000.0,
19159,6,,-0.28222656,287.375,48963164000000.0,
19318,6,,-0.14257812,287.5,49011750000000.0,
19477,7,,-0.17480469,287.375,49000477000000.0,
19636,7,,-0.115234375,287.375,49002087000000.0,
19795,7,,-0.09277344,287.5,48999403000000.0,
19954,7,,-0.07714844,287.5,48999403000000.0,
15185,6,,-0.12207031,287.5,48992424000000.0,
15344,6,,-0.068359375,287.5,48992424000000.0,
15503,7,,-0.07128906,287.375,48967460000000.0,
15662,7,,-0.0009765625,287.375,48964775000000.0,
15821,6,,0.107421875,287.625,48983030000000.0,
15980,7,,0.0146484375,287.5,48959943000000.0,
16139,7,,-0.047851562,287.5,48964238000000.0,
16298,7,,-0.06738281,287.5,48975244000000.0,
