grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
83,3,374.625,-0.037109375,288.25,48842100000000.0,374.625
94,3,366.875,-0.04296875,288.25,48864380000000.0,366.875
84,3,354.875,-0.029296875,288.0,48829750000000.0,354.875
95,3,338.875,-0.0107421875,288.125,48865454000000.0,338.875
85,3,340.625,0.0009765625,287.875,48815793000000.0,340.625
96,3,330.875,0.030273438,288.0,48884244000000.0,330.875
