grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
1792,7,,0.12792969,285.75,49505135000000.0,
1841,7,,0.018554688,285.5,49558822000000.0,
1401,7,,-0.041992188,285.5,49548085000000.0,
1450,6,,-0.076171875,285.625,49518825000000.0,
1499,5,283.375,-0.0859375,285.75,49534930000000.0,293.1454656832018
1548,6,280.75,-0.06347656,285.5,49573050000000.0,290.5204656832018
1597,7,264.625,-0.052734375,285.25,49587010000000.0,274.3954656832018
1646,7,252.0,0.0009765625,285.375,49586203000000.0,261.7704656832018
1695,7,248.5,0.06542969,285.5,49563117000000.0,258.2704656832018
1744,7,218.625,0.10449219,285.625,49534663000000.0,228.39546568320176
1793,7,,0.13671875,285.75,49512650000000.0,
1842,7,,0.037109375,285.625,49551306000000.0,
1402,7,,-0.072265625,285.375,49545400000000.0,
1451,6,,-0.030273438,285.5,49519900000000.0,
1500,5,273.25,-0.024414062,285.625,49526340000000.0,283.0204656832018
1549,6,283.75,-0.06542969,285.375,49556943000000.0,293.5204656832018
1598,7,258.25,-0.0859375,285.25,49580297000000.0,268.0204656832018
1647,7,237.25,-0.028320312,285.25,49596940000000.0,247.02046568320176
1696,7,256.875,0.0029296875,285.5,49582445000000.0,266.6454656832018
1745,7,219.75,0.05078125,285.625,49551038000000.0,229.52046568320176
1794,7,,0.12402344,285.75,49516946000000.0,
1843,7,,0.07324219,285.625,49542985000000.0,
1403,6,,-0.11035156,285.5,49568754000000.0,
1452,6,,-0.041015625,285.5,49522315000000.0,
1501,5,262.25,0.0048828125,285.625,49524730000000.0,272.0204656832018
1550,5,286.875,-0.0087890625,285.625,49557750000000.0,296.6454656832018
1599,6,259.25,-0.0703125,285.375,49601504000000.0,269.0204656832018
1648,7,226.75,-0.061523438,285.25,49600967000000.0,236.52046568320176
1697,7,269.625,-0.038085938,285.375,49584592000000.0,279.3954656832018
1746,7,259.5,0.020507812,285.5,49559360000000.0,269.2704656832018
1795,7,,0.12011719,285.625,49531980000000.0,
1844,7,,0.10058594,285.625,49543253000000.0,
1404,6,,-0.15136719,285.5,49553720000000.0,
1453,5,,-0.06640625,285.75,49539763000000.0,
1502,5,274.75,0.02734375,285.625,49528758000000.0,284.5204656832018
1551,5,267.25,0.013671875,285.5,49563386000000.0,277.0204656832018
1600,6,250.125,-0.0703125,285.375,49589424000000.0,259.8954656832018
1649,7,225.875,-0.08984375,285.25,49602577000000.0,235.64546568320176
1698,7,272.375,-0.061523438,285.375,49595060000000.0,282.1454656832018
1747,7,279.5,0.0029296875,285.5,49573586000000.0,289.2704656832018
1796,7,,0.09082031,285.625,49545132000000.0,
1845,7,,0.09863281,285.625,49544864000000.0,
1405,5,,-0.09277344,285.625,49553185000000.0,
1454,5,,0.0087890625,285.625,49530100000000.0,
1503,5,263.875,0.0859375,285.625,49534395000000.0,273.6454656832018
1552,5,241.125,0.0390625,285.5,49559360000000.0,250.89546568320176
1601,6,233.0,-0.03125,285.25,49575734000000.0,242.77046568320176
1650,7,213.375,-0.12011719,285.125,49593987000000.0,223.14546568320176
1699,7,255.75,-0.0859375,285.25,49590498000000.0,265.5204656832018
1748,7,271.25,-0.037109375,285.375,49580566000000.0,281.0204656832018
1797,7,,0.053710938,285.5,49558554000000.0,
1846,7,,0.091796875,285.625,49544327000000.0,
1406,5,,0.06640625,285.5,49555333000000.0,
1455,5,,0.103515625,285.625,49553185000000.0,
1504,6,,0.083984375,285.375,49542985000000.0,
1553,6,228.875,-0.0048828125,285.375,49554260000000.0,238.64546568320176
1602,6,236.375,-0.025390625,285.25,49578420000000.0,246.14546568320176
1651,6,217.25,-0.08105469,285.25,49608483000000.0,227.02046568320176
1700,7,256.0,-0.09277344,285.25,49592645000000.0,265.7704656832018
1749,7,271.625,-0.051757812,285.375,49579760000000.0,281.3954656832018
1798,7,,0.01953125,285.5,49567144000000.0,
1847,7,,0.0703125,285.625,49551038000000.0,
1407,6,,0.095703125,285.375,49570900000000.0,
1456,6,,0.07910156,285.375,49559628000000.0,
1505,6,,0.052734375,285.375,49548353000000.0,
1554,5,246.75,-0.06933594,285.5,49549964000000.0,256.5204656832018
1603,6,231.0,-0.076171875,285.25,49572244000000.0,240.77046568320176
1652,6,206.875,-0.080078125,285.25,49610630000000.0,216.64546568320176
1701,6,261.375,-0.08300781,285.375,49615730000000.0,271.1454656832018
1750,7,,-0.064453125,285.25,49585397000000.0,
1799,7,,-0.028320312,285.375,49573318000000.0,
1848,7,,0.017578125,285.5,49548620000000.0,
1408,6,,0.046875,285.375,49581908000000.0,
1457,6,,0.049804688,285.375,49576270000000.0,
1506,6,,0.072265625,285.375,49574930000000.0,
1555,5,,0.018554688,285.5,49540300000000.0,
1604,5,,-0.053710938,285.375,49563923000000.0,
1653,6,,-0.0703125,285.25,49596403000000.0,
1702,6,,-0.020507812,285.25,49615194000000.0,
1751,6,,-0.03515625,285.375,49607410000000.0,
1800,7,,-0.036132812,285.375,49571170000000.0,
1849,7,,0.036132812,285.5,49536810000000.0,
1409,6,,0.028320312,285.25,49596135000000.0,
1458,6,,0.025390625,285.375,49589960000000.0,
1507,6,,0.034179688,285.375,49595600000000.0,
1556,5,,0.12597656,285.5,49567412000000.0,
1605,5,,0.078125,285.375,49562310000000.0,
1654,6,,0.001953125,285.125,49592914000000.0,
1703,6,,-0.001953125,285.25,49633180000000.0,
1752,7,,-0.033203125,285.125,49596135000000.0,
1801,7,,-0.013671875,285.25,49577076000000.0,
1850,7,,0.07421875,285.375,49548353000000.0,
1410,6,,-0.013671875,285.25,49605530000000.0,
1459,6,,-0.0029296875,285.25,49596670000000.0,
1508,6,,-0.018554688,285.375,49600160000000.0,
1557,6,,0.12207031,285.25,49591035000000.0,
1606,5,,0.1640625,285.375,49592645000000.0,
1655,6,,0.07421875,285.125,49595330000000.0,
1704,6,,-0.024414062,285.25,49627273000000.0,
1753,6,,-0.06347656,285.25,49623515000000.0,
1802,7,,-0.030273438,285.25,49586470000000.0,
1851,7,,0.061523438,285.375,49559628000000.0,
