grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
1648,7,314.375,0.061523438,288.875,48877265000000.0,325.11681862324446
1697,7,348.375,-0.01953125,288.75,48896860000000.0,359.11681862324446
1746,7,340.25,-0.043945312,288.625,48915114000000.0,350.99181862324446
1795,7,,-0.0107421875,288.625,48928267000000.0,
1844,7,,-0.015625,288.5,48943570000000.0,
1404,6,,-0.12890625,288.875,48870822000000.0,
1453,5,,-0.21191406,288.75,48916456000000.0,
1502,5,402.625,-0.06542969,288.75,48897130000000.0,413.36681862324446
1551,5,381.625,0.001953125,288.875,48887197000000.0,392.36681862324446
1600,6,348.0,0.022460938,288.875,48870554000000.0,358.74181862324446
1649,7,317.625,0.059570312,288.875,48875386000000.0,328.36681862324446
1698,7,351.5,-0.0029296875,288.75,48894713000000.0,362.24181862324446
1747,7,359.5,-0.033203125,288.625,48916456000000.0,370.24181862324446
1796,7,,-0.01953125,288.625,48930950000000.0,
1845,7,,-0.030273438,288.5,48947595000000.0,
1405,5,,0.0146484375,289.125,48826800000000.0,
1454,5,,-0.07421875,288.75,48891223000000.0,
1503,5,378.375,-0.0087890625,288.625,48912160000000.0,389.11681862324446
1552,5,360.5,0.0009765625,288.75,48901424000000.0,371.24181862324446
1601,6,334.125,0.025390625,288.75,48876190000000.0,344.86681862324446
1650,7,308.625,0.036132812,288.75,48871090000000.0,319.36681862324446
1699,7,339.0,0.013671875,288.75,48880486000000.0,349.74181862324446
1748,7,352.375,-0.037109375,288.625,48911088000000.0,363.11681862324446
1797,7,,-0.033203125,288.625,48933100000000.0,
1846,7,,-0.041015625,288.5,48946520000000.0,
1406,5,,0.21484375,289.25,48802910000000.0,
1455,5,,0.10449219,288.875,48884512000000.0,
1504,6,329.625,-0.056640625,288.375,48927194000000.0,340.36681862324446
1553,6,327.125,-0.107421875,288.5,48919410000000.0,337.86681862324446
1602,6,341.375,-0.0048828125,288.625,48896860000000.0,352.11681862324446
1651,6,307.375,0.025390625,288.875,48887465000000.0,318.11681862324446
1700,7,344.25,0.036132812,288.75,48875654000000.0,354.99181862324446
1749,7,350.75,-0.016601562,288.625,48898203000000.0,361.49181862324446
1798,7,,-0.0390625,288.625,48930146000000.0,
1847,7,,-0.05859375,288.5,48949474000000.0,
1407,6,,0.28320312,289.0,48825725000000.0,
1456,6,,0.16796875,288.875,48855790000000.0,
1505,6,343.75,-0.087890625,288.375,48922360000000.0,354.49181862324446
1554,5,357.625,-0.18261719,288.625,48919140000000.0,368.36681862324446
1603,6,335.375,-0.09863281,288.5,48908670000000.0,346.11681862324446
1652,6,301.0,0.0,288.75,48904110000000.0,311.74181862324446
1701,6,348.875,0.028320312,288.875,48889344000000.0,359.61681862324446
1750,7,352.125,0.0048828125,288.625,48892566000000.0,362.86681862324446
1799,7,,-0.06542969,288.625,48925046000000.0,
1848,7,,-0.107421875,288.5,48940347000000.0,
1408,6,,0.18847656,288.875,48860353000000.0,
1457,6,,0.23144531,289.0,48840757000000.0,
1506,6,,-0.016601562,288.5,48926390000000.0,
1555,5,395.625,-0.109375,288.5,48914577000000.0,406.36681862324446
1604,5,401.0,-0.09863281,288.625,48907330000000.0,411.74181862324446
1653,6,321.5,-0.01953125,288.625,48905450000000.0,332.24181862324446
1702,6,329.375,0.07910156,288.875,48895250000000.0,340.11681862324446
1751,6,356.0,0.037109375,288.875,48898740000000.0,366.74181862324446
1800,7,,-0.05078125,288.5,48911624000000.0,
1849,7,,-0.0703125,288.375,48921020000000.0,
1409,6,,0.109375,288.75,48903303000000.0,
1458,6,,0.23339844,289.0,48842905000000.0,
1507,6,,0.061523438,288.75,48912160000000.0,
1556,5,348.375,0.001953125,288.5,48939005000000.0,359.11681862324446
1605,5,401.5,0.018554688,288.5,48919410000000.0,412.24181862324446
1654,6,318.25,0.018554688,288.5,48918872000000.0,328.99181862324446
1703,6,292.75,0.08300781,288.75,48924240000000.0,303.49181862324446
1752,7,,0.06640625,288.625,48890686000000.0,
1801,7,,-0.0068359375,288.5,48906524000000.0,
1850,7,,-0.0126953125,288.375,48923704000000.0,
1410,6,,0.0087890625,288.5,48937394000000.0,
1459,6,,0.171875,288.875,48866260000000.0,
1508,6,,0.14355469,288.875,48879412000000.0,
1557,6,,0.018554688,288.375,48951353000000.0,
1606,6,,0.05859375,288.25,48945447000000.0,
1655,6,306.75,0.0546875,288.375,48935784000000.0,317.49181862324446
1704,6,232.625,0.036132812,288.625,48932830000000.0,243.36681862324446
1753,6,,0.0234375,288.75,48910820000000.0,
1802,7,,0.00390625,288.5,48905987000000.0,
1851,7,,-0.0078125,288.375,48925046000000.0,
