grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
83,3,413.5,-0.052734375,289.5,48592723000000.0,413.5
94,3,407.5,-0.046875,289.5,48614200000000.0,407.5
84,3,393.75,-0.041015625,289.375,48579300000000.0,393.75
95,3,385.75,-0.021484375,289.375,48617956000000.0,385.75
85,3,374.125,0.0029296875,289.125,48559170000000.0,374.125
96,3,370.75,0.022460938,289.25,48636210000000.0,370.75
