grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
1648,7,313.0,-0.005859375,291.5,48331267000000.0,355.7256450404835
1697,7,360.625,0.0078125,291.625,48317845000000.0,403.3506450404835
1746,7,351.25,0.018554688,291.625,48321603000000.0,393.9756450404835
1795,7,,0.05078125,291.5,48333414000000.0,
1844,7,,0.041992188,291.5,48348984000000.0,
1404,6,,-0.08886719,291.875,48269795000000.0,
1453,5,409.125,-0.25390625,291.5,48348447000000.0,451.8506450404835
1502,5,375.75,-0.107421875,291.375,48350057000000.0,418.4756450404835
1551,5,352.0,-0.026367188,291.625,48347105000000.0,394.7256450404835
1600,6,343.0,-0.053710938,291.5,48340394000000.0,385.7256450404835
1649,7,324.375,-0.041015625,291.5,48339320000000.0,367.1006450404835
1698,7,374.375,-0.028320312,291.625,48333146000000.0,417.1006450404835
1747,7,379.25,-0.009765625,291.5,48337440000000.0,421.9756450404835
1796,7,,0.021484375,291.5,48345494000000.0,
1845,7,,0.040039062,291.5,48355963000000.0,
1405,5,,0.0234375,292.125,48242146000000.0,
1454,5,364.875,-0.13769531,291.5,48330730000000.0,407.6006450404835
1503,5,341.0,-0.072265625,291.375,48360526000000.0,383.7256450404835
1552,5,337.5,-0.036132812,291.5,48350863000000.0,380.2256450404835
1601,6,323.25,-0.043945312,291.375,48338783000000.0,365.9756450404835
1650,7,315.125,-0.09667969,291.375,48342273000000.0,357.8506450404835
1699,7,369.75,-0.06933594,291.5,48337978000000.0,412.4756450404835
1748,7,382.875,-0.064453125,291.5,48349520000000.0,425.6006450404835
1797,7,,-0.033203125,291.375,48361870000000.0,
1846,7,,0.0009765625,291.375,48365360000000.0,
1406,5,,0.24121094,292.25,48215840000000.0,
1455,5,309.0,0.043945312,291.625,48327777000000.0,351.7256450404835
1504,6,260.25,-0.14746094,291.25,48367237000000.0,302.9756450404835
1553,6,270.875,-0.17578125,291.25,48357840000000.0,313.6006450404835
1602,6,312.875,-0.09472656,291.375,48351670000000.0,355.6006450404835
1651,6,320.625,-0.095703125,291.5,48359184000000.0,363.3506450404835
1700,7,364.125,-0.10839844,291.375,48349790000000.0,406.8506450404835
1749,7,,-0.09863281,291.375,48355158000000.0,
1798,7,,-0.08984375,291.375,48373950000000.0,
1847,7,,-0.07421875,291.375,48381196000000.0,
1407,6,,0.3701172,292.25,48204834000000.0,
1456,6,264.25,0.12011719,291.75,48284560000000.0,306.9756450404835
1505,6,248.875,-0.1484375,291.375,48341736000000.0,291.6006450404835
1554,5,281.875,-0.19140625,291.5,48339590000000.0,324.6006450404835
1603,6,274.875,-0.1640625,291.375,48349520000000.0,317.6006450404835
1652,6,288.0,-0.14453125,291.375,48369920000000.0,330.7256450404835
1701,6,369.0,-0.13574219,291.5,48370460000000.0,411.7256450404835
1750,7,,-0.15039062,291.25,48366164000000.0,
1799,7,,-0.16699219,291.25,48382000000000.0,
1848,7,,-0.17871094,291.25,48383343000000.0,
1408,6,,0.31152344,292.25,48211276000000.0,
1457,6,,0.25390625,292.125,48234630000000.0,
1506,6,225.375,-0.0048828125,291.625,48310597000000.0,268.1006450404835
1555,5,280.125,-0.09863281,291.625,48299590000000.0,322.8506450404835
1604,5,303.0,-0.08300781,291.625,48321066000000.0,345.7256450404835
1653,6,270.0,-0.13476562,291.375,48353280000000.0,312.7256450404835
1702,6,322.125,-0.12109375,291.375,48371800000000.0,364.8506450404835
1751,6,,-0.13867188,291.375,48381464000000.0,
1800,7,,-0.21191406,291.125,48378510000000.0,
1849,7,,-0.18164062,291.125,48372606000000.0,
1409,6,,0.22167969,292.125,48251540000000.0,
1458,6,,0.2705078,292.25,48217720000000.0,
1507,6,,0.140625,292.0,48274896000000.0,
1556,5,,0.09082031,291.875,48282680000000.0,
1605,5,261.875,0.08496094,291.75,48287244000000.0,304.6006450404835
1654,6,220.125,0.009765625,291.5,48327777000000.0,262.8506450404835
1703,6,,-0.09277344,291.375,48379317000000.0,
1752,7,,-0.22167969,291.125,48372070000000.0,
1801,7,,-0.22460938,291.125,48378510000000.0,
1850,7,,-0.15527344,291.125,48380390000000.0,
1410,6,,0.109375,291.875,48289123000000.0,
1459,6,,0.16992188,292.125,48248857000000.0,
1508,6,,0.119140625,291.875,48282680000000.0,
1557,6,,0.24121094,291.75,48301202000000.0,
1606,5,,0.24609375,292.0,48287244000000.0,
1655,6,,0.19042969,291.625,48289930000000.0,
1704,6,,-0.0126953125,291.5,48346300000000.0,
1753,6,,-0.15722656,291.5,48372070000000.0,
1802,7,,-0.22851562,291.125,48373143000000.0,
1851,7,,-0.18554688,291.125,48386296000000.0,
