grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
17570,7,,-0.13964844,289.0,48812303000000.0,
17729,6,,-0.17773438,289.25,48815256000000.0,
17888,6,,-0.1328125,289.0,48811500000000.0,
18047,5,,0.02734375,289.25,48825994000000.0,
18206,6,,0.15820312,288.875,48834047000000.0,
18365,6,,0.17871094,288.875,48848005000000.0,
18524,6,,0.09375,288.875,48875923000000.0,
18683,6,,0.038085938,288.75,48893102000000.0,
18842,6,,-0.08691406,288.625,48905720000000.0,
19001,6,,-0.046875,288.5,48905180000000.0,
19160,6,,0.1640625,288.375,48910550000000.0,
19319,6,,0.10644531,288.625,48944910000000.0,
19478,7,,-0.115234375,288.375,48947060000000.0,
19637,7,,-0.18652344,288.375,48955380000000.0,
19796,7,,-0.18066406,288.375,48954037000000.0,
19955,7,,-0.14355469,288.5,48950010000000.0,
15186,6,,0.059570312,288.75,48898740000000.0,
15345,6,,-0.13671875,288.625,48923167000000.0,
15504,6,,-0.24414062,288.5,48944910000000.0,
15663,7,,-0.27246094,288.25,48944910000000.0,
15822,7,,-0.13964844,288.25,48938200000000.0,
15981,7,,-0.11230469,288.375,48924778000000.0,
16140,7,,-0.10839844,288.375,48922900000000.0,
16299,7,,-0.13574219,288.5,48929340000000.0,
16458,7,,-0.14941406,288.5,48922360000000.0,
16617,7,,-0.14648438,288.5,48922093000000.0,
16776,7,,-0.13867188,288.5,48910550000000.0,
16935,7,,0.030273438,288.75,48875923000000.0,
17094,7,,0.48828125,289.25,48774722000000.0,
17253,6,,0.64160156,290.125,48679965000000.0,
17412,6,,0.23339844,289.5,48755395000000.0,
17571,6,,-0.037109375,289.25,48814720000000.0,
17730,6,,0.078125,289.125,48807470000000.0,
17889,6,,0.18164062,289.0,48817404000000.0,
18048,6,,0.2783203,289.0,48828946000000.0,
18207,6,,0.28027344,289.0,48842100000000.0,
18366,6,,0.203125,289.0,48852837000000.0,
18525,6,,0.13378906,288.875,48872164000000.0,
18684,6,,0.13867188,288.75,48898470000000.0,
18843,6,,0.057617188,288.625,48908135000000.0,
19002,6,,0.2109375,288.5,48913503000000.0,
19161,6,,0.37597656,288.5,48937663000000.0,
19320,7,,0.049804688,288.375,48948937000000.0,
19479,7,,-0.13769531,288.375,48954843000000.0,
19638,7,,-0.20605469,288.375,48957527000000.0,
19797,7,,-0.15722656,288.375,48958332000000.0,
19956,7,,-0.12890625,288.375,48951084000000.0,
15187,6,,0.09765625,288.875,48889076000000.0,
15346,6,,-0.19824219,288.625,48929340000000.0,
15505,6,,-0.2763672,288.5,48946790000000.0,
15664,7,,-0.3125,288.25,48947326000000.0,
15823,7,,-0.1875,288.25,48949205000000.0,
15982,7,,-0.0703125,288.375,48936590000000.0,
16141,7,,-0.05859375,288.375,48933100000000.0,
16300,7,,-0.20507812,288.5,48936590000000.0,
16459,7,,-0.22949219,288.5,48922093000000.0,
16618,7,,-0.21289062,288.5,48913770000000.0,
16777,7,,-0.17089844,288.5,48909745000000.0,
16936,7,,-0.044921875,288.625,48886660000000.0,
17095,7,,0.3232422,289.0,48803713000000.0,
17254,7,,0.84277344,289.75,48676207000000.0,
17413,6,,0.49609375,289.75,48735800000000.0,
17572,7,,0.10058594,289.0,48814182000000.0,
17731,6,,0.21777344,289.25,48828410000000.0,
17890,6,,0.26367188,289.125,48836463000000.0,
18049,7,,0.20019531,288.875,48838880000000.0,
18208,7,,0.16113281,288.875,48839952000000.0,
18367,6,,0.11328125,289.0,48843980000000.0,
18526,6,,0.18457031,289.0,48863843000000.0,
18685,7,,0.16894531,288.625,48883976000000.0,
18844,6,,0.16699219,288.75,48915920000000.0,
19003,7,,0.20703125,288.375,48921825000000.0,
19162,7,,0.12988281,288.375,48954037000000.0,
19321,7,,-0.083984375,288.375,48956990000000.0,
19480,7,,-0.16699219,288.375,48955916000000.0,
19639,7,,-0.15039062,288.25,48956990000000.0,
19798,7,,-0.11035156,288.375,48966117000000.0,
19957,7,,-0.064453125,288.375,48955380000000.0,
15188,6,,0.15820312,289.0,48861160000000.0,
15347,6,,-0.16601562,288.625,48911356000000.0,
15506,6,,-0.20507812,288.5,48951353000000.0,
15665,7,,-0.37402344,288.25,48960750000000.0,
15824,7,,-0.26757812,288.25,48963432000000.0,
15983,7,,-0.1640625,288.375,48956453000000.0,
16142,7,,-0.18945312,288.5,48952695000000.0,
16301,7,,-0.27929688,288.5,48930683000000.0,
16460,7,,-0.24902344,288.5,48916993000000.0,
16619,7,,-0.17675781,288.5,48915920000000.0,
16778,7,,-0.18066406,288.5,48912160000000.0,
16937,7,,-0.08886719,288.5,48892834000000.0,
17096,6,,0.15625,289.125,48849347000000.0,
17255,7,,0.7294922,289.625,48714056000000.0,
17414,7,,0.6669922,289.75,48700097000000.0,
17573,7,,0.08496094,289.125,48814182000000.0,
17732,7,,0.06738281,289.0,48833240000000.0,
17891,7,,0.11621094,289.0,48830557000000.0,
18050,7,,0.021484375,288.875,48852570000000.0,
18209,7,,0.0087890625,288.875,48854180000000.0,
18368,6,,0.109375,289.0,48848005000000.0,
18527,6,,0.22070312,289.0,48860085000000.0,
18686,7,,0.171875,288.75,48878340000000.0,
18845,7,,0.119140625,288.625,48903840000000.0,
19004,7,,0.055664062,288.5,48930950000000.0,
19163,7,,-0.09765625,288.5,48958332000000.0,
19322,7,,-0.1875,288.375,48962896000000.0,
19481,7,,-0.17285156,288.375,48961553000000.0,
19640,7,,-0.115234375,288.375,48969070000000.0,
19799,7,,-0.11230469,288.375,48976854000000.0,
19958,7,,-0.05078125,288.375,48968800000000.0,
15189,6,,0.41601562,289.375,48801030000000.0,
15348,6,,0.18261719,288.75,48887197000000.0,
15507,6,,-0.18066406,288.5,48949474000000.0,
15666,7,,-0.5517578,288.25,48957795000000.0,
15825,7,,-0.4482422,288.25,48969875000000.0,
15984,7,,-0.3388672,288.375,48956453000000.0,
16143,7,,-0.31835938,288.375,48945447000000.0,
16302,7,,-0.24707031,288.375,48931757000000.0,
16461,7,,-0.18945312,288.375,48914846000000.0,
16620,7,,-0.14160156,288.5,48916725000000.0,
16779,7,,-0.140625,288.375,48909210000000.0,
16938,6,,-0.0625,288.75,48910820000000.0,
17097,6,,0.14648438,289.0,48868138000000.0,
17256,6,,0.43359375,289.625,48763985000000.0,
17415,7,,0.71777344,289.875,48674060000000.0,
17574,7,271.0,0.13476562,289.25,48790290000000.0,372.77630373199196
17733,7,282.375,-0.046875,289.0,48837268000000.0,384.15130373199196
17892,7,,0.026367188,288.875,48832168000000.0,
18051,7,,-0.072265625,288.875,48846930000000.0,
18210,7,,-0.07519531,288.875,48857937000000.0,
18369,7,,0.08886719,288.75,48846126000000.0,
18528,7,,0.20410156,288.75,48847470000000.0,
18687,7,,0.1484375,288.75,48869480000000.0,
18846,7,,0.06542969,288.625,48897130000000.0,
19005,7,,-0.047851562,288.625,48920750000000.0,
19164,7,,-0.16503906,288.5,48947326000000.0,
19323,7,,-0.23046875,288.375,48962090000000.0,
19482,7,,-0.24511719,288.375,48967190000000.0,
19641,7,,-0.21289062,288.375,48977123000000.0,
19800,7,,-0.20214844,288.375,48983030000000.0,
19959,7,,-0.15820312,288.375,48982490000000.0,
15190,7,,0.9589844,289.625,48710030000000.0,
15349,7,,0.42871094,289.0,48840757000000.0,
15508,6,,-0.23535156,288.625,48938736000000.0,
15667,6,,-0.4794922,288.375,48955916000000.0,
15826,7,,-0.5410156,288.25,48961285000000.0,
15985,7,,-0.3857422,288.25,48954574000000.0,
16144,7,,-0.2919922,288.375,48940615000000.0,
16303,7,,-0.21582031,288.375,48936050000000.0,
16462,7,,-0.16503906,288.375,48921290000000.0,
16621,7,,-0.14941406,288.5,48923167000000.0,
16780,7,,-0.109375,288.375,48918335000000.0,
16939,7,,-0.040039062,288.5,48905720000000.0,
17098,6,,0.17871094,288.875,48888807000000.0,
17257,6,216.875,0.4609375,289.375,48796734000000.0,318.65130373199196
17416,6,242.0,0.6455078,290.125,48689897000000.0,343.77630373199196
17575,7,281.5,0.3154297,289.25,48762643000000.0,383.27630373199196
17734,7,270.125,-0.053710938,288.875,48838073000000.0,371.90130373199196
17893,7,,-0.001953125,288.875,48838340000000.0,
18052,7,,-0.0546875,288.875,48845590000000.0,
18211,7,,-0.08691406,288.75,48859550000000.0,
18370,7,,0.046875,288.75,48855253000000.0,
18529,7,,0.14453125,288.875,48855790000000.0,
18688,7,,0.12011719,288.75,48864650000000.0,
18847,7,,0.057617188,288.75,48886930000000.0,
19006,7,,-0.022460938,288.625,48907866000000.0,
19165,7,,-0.13671875,288.5,48940080000000.0,
19324,7,,-0.25390625,288.5,48958332000000.0,
19483,7,,-0.31445312,288.375,48958870000000.0,
19642,7,,-0.31347656,288.375,48972022000000.0,
19801,7,,-0.2734375,288.375,48982223000000.0,
19960,7,,-0.21875,288.25,48981686000000.0,
15191,7,,1.03125,289.875,48684530000000.0,
15350,7,,0.5761719,289.375,48787340000000.0,
15509,7,,-0.2421875,288.625,48901424000000.0,
15668,6,,-0.4248047,288.5,48956990000000.0,
15827,6,,-0.4375,288.5,48968264000000.0,
15986,7,,-0.40234375,288.25,48953770000000.0,
16145,7,,-0.2763672,288.375,48940884000000.0,
16304,7,,-0.22265625,288.375,48936857000000.0,
16463,7,,-0.17773438,288.375,48923167000000.0,
16622,7,,-0.17871094,288.375,48921290000000.0,
16781,7,,-0.15234375,288.375,48923167000000.0,
16940,7,321.125,-0.056640625,288.375,48914577000000.0,422.90130373199196
17099,7,273.75,0.16210938,288.5,48893640000000.0,375.52630373199196
17258,7,201.625,0.5390625,289.0,48817404000000.0,303.40130373199196
17417,7,217.125,0.8457031,289.75,48694460000000.0,318.90130373199196
17576,7,280.75,0.4951172,289.5,48739557000000.0,382.52630373199196
17735,7,273.25,-0.024414062,288.875,48841563000000.0,375.02630373199196
17894,7,270.25,-0.0078125,288.875,48842370000000.0,372.02630373199196
18053,7,,-0.0107421875,288.875,48848005000000.0,
18212,7,,-0.06738281,288.75,48864917000000.0,
18371,7,,-0.0009765625,288.75,48867600000000.0,
18530,7,,0.047851562,288.875,48866796000000.0,
18689,7,,0.076171875,288.875,48866260000000.0,
18848,7,,0.05859375,288.75,48880754000000.0,
19007,7,,-0.0048828125,288.625,48901424000000.0,
19166,7,,-0.13574219,288.625,48929340000000.0,
19325,7,,-0.24121094,288.5,48950548000000.0,
19484,7,,-0.2841797,288.375,48953230000000.0,
19643,7,,-0.31640625,288.375,48963970000000.0,
19802,7,,-0.28710938,288.375,48979540000000.0,
19961,7,,-0.21777344,288.375,48988130000000.0,
15192,7,,0.7763672,289.875,48709493000000.0,
15351,7,,0.63378906,289.75,48725600000000.0,
15510,7,,-0.15625,289.0,48857670000000.0,
15669,7,,-0.5830078,288.375,48932294000000.0,
15828,6,,-0.48046875,288.5,48966922000000.0,
15987,7,,-0.46875,288.25,48949205000000.0,
16146,7,,-0.3046875,288.25,48938200000000.0,
16305,7,,-0.23828125,288.375,48935784000000.0,
16464,7,,-0.21972656,288.375,48926390000000.0,
16623,7,298.375,-0.21875,288.375,48921825000000.0,400.15130373199196
16782,7,307.125,-0.17285156,288.375,48920483000000.0,408.90130373199196
16941,7,319.375,-0.08203125,288.375,48919678000000.0,421.15130373199196
17100,7,294.875,0.041015625,288.5,48911893000000.0,396.65130373199196
17259,7,229.0,0.3515625,288.875,48855520000000.0,330.77630373199196
17418,7,206.875,0.77734375,289.625,48722914000000.0,308.65130373199196
17577,7,270.625,0.64941406,289.625,48716203000000.0,372.40130373199196
17736,7,274.75,0.047851562,289.0,48834047000000.0,376.52630373199196
17895,7,267.0,-0.016601562,288.875,48850420000000.0,368.77630373199196
18054,7,,0.02734375,288.875,48849347000000.0,
18213,7,,-0.060546875,288.75,48869480000000.0,
18372,7,,-0.057617188,288.75,48878070000000.0,
18531,7,,-0.01953125,288.75,48870285000000.0,
18690,7,,0.040039062,288.75,48869750000000.0,
18849,7,,0.02734375,288.75,48879950000000.0,
19008,7,,-0.0107421875,288.75,48891760000000.0,
19167,7,,-0.11230469,288.625,48913770000000.0,
19326,7,,-0.19238281,288.5,48942763000000.0,
19485,7,,-0.21582031,288.375,48954037000000.0,
19644,7,,-0.24804688,288.375,48958332000000.0,
19803,7,,-0.25683594,288.25,48970950000000.0,
19962,7,,-0.21972656,288.375,48988397000000.0,
15193,7,,0.390625,289.75,48745463000000.0,
15352,7,,0.51171875,289.875,48691240000000.0,
15511,7,,-0.053710938,289.25,48792440000000.0,
15670,6,,-0.55371094,288.75,48920750000000.0,
15829,6,,-0.5449219,288.5,48956453000000.0,
15988,6,,-0.4404297,288.5,48954843000000.0,
16147,6,,-0.3125,288.5,48952695000000.0,
16306,7,,-0.28027344,288.375,48932830000000.0,
16465,6,325.75,-0.20605469,288.625,48935515000000.0,427.52630373199196
16624,6,324.25,-0.18945312,288.625,48930146000000.0,426.02630373199196
16783,7,299.125,-0.13574219,288.375,48922360000000.0,400.90130373199196
16942,7,321.75,-0.11425781,288.375,48925850000000.0,423.52630373199196
17101,7,323.875,-0.080078125,288.5,48921557000000.0,425.65130373199196
17260,7,249.75,0.17578125,288.75,48879680000000.0,351.52630373199196
17419,7,195.75,0.6972656,289.375,48761032000000.0,297.52630373199196
17578,7,247.5,0.7988281,289.75,48696340000000.0,349.27630373199196
17737,7,266.875,0.18554688,289.125,48812840000000.0,368.65130373199196
17896,7,255.0,-0.020507812,288.875,48853910000000.0,356.77630373199196
18055,7,253.0,0.068359375,288.75,48849080000000.0,354.77630373199196
18214,7,,-0.016601562,288.75,48863306000000.0,
18373,7,,-0.076171875,288.75,48885855000000.0,
18532,7,,-0.053710938,288.75,48883440000000.0,
18691,7,,-0.017578125,288.75,48881830000000.0,
18850,7,,-0.015625,288.75,48879680000000.0,
19009,7,,0.005859375,288.75,48887197000000.0,
19168,7,,-0.03125,288.625,48898470000000.0,
19327,7,,-0.103515625,288.5,48927194000000.0,
19486,7,,-0.14257812,288.375,48951353000000.0,
19645,7,,-0.17578125,288.375,48961017000000.0,
19804,7,,-0.21289062,288.25,48971754000000.0,
19963,7,,-0.21484375,288.375,48988130000000.0,
15194,7,,0.10546875,289.625,48758080000000.0,
15353,7,,0.30371094,289.875,48684530000000.0,
15512,6,,-0.013671875,289.625,48752980000000.0,
15671,6,,-0.4091797,288.875,48874043000000.0,
15830,6,,-0.5253906,288.5,48937663000000.0,
15989,6,,-0.4296875,288.5,48944105000000.0,
16148,6,,-0.3720703,288.5,48940884000000.0,
16307,7,267.0,-0.31640625,288.375,48929610000000.0,368.77630373199196
16466,6,317.75,-0.16113281,288.625,48935515000000.0,419.52630373199196
16625,6,310.875,-0.119140625,288.625,48927462000000.0,412.65130373199196
16784,7,297.25,-0.12597656,288.375,48928000000000.0,399.02630373199196
16943,7,320.875,-0.15820312,288.375,48929880000000.0,422.65130373199196
17102,7,316.0,-0.115234375,288.375,48924778000000.0,417.77630373199196
17261,7,262.125,0.09863281,288.625,48898470000000.0,363.90130373199196
17420,7,201.625,0.5839844,289.125,48807470000000.0,303.40130373199196
17579,7,216.375,0.9013672,289.75,48695265000000.0,318.15130373199196
17738,7,245.5,0.39648438,289.25,48779554000000.0,347.27630373199196
17897,7,235.5,0.026367188,288.875,48850690000000.0,337.27630373199196
18056,7,234.875,0.13671875,288.75,48853910000000.0,336.65130373199196
18215,7,,0.076171875,288.75,48860890000000.0,
18374,7,,-0.045898438,288.75,48882097000000.0,
18533,7,,-0.052734375,288.75,48889076000000.0,
18692,7,,-0.0703125,288.75,48889344000000.0,
18851,7,,-0.021484375,288.75,48882900000000.0,
19010,7,,0.017578125,288.625,48890150000000.0,
19169,7,,0.036132812,288.625,48899545000000.0,
19328,7,,-0.017578125,288.5,48919140000000.0,
19487,7,,-0.11230469,288.5,48947060000000.0,
19646,7,,-0.16992188,288.375,48961820000000.0,
19805,7,,-0.22167969,288.375,48975510000000.0,
19964,7,,-0.2578125,288.25,48990813000000.0,
15195,7,,-0.009765625,289.5,48757274000000.0,
15354,6,,0.09765625,290.0,48702513000000.0,
15513,6,,0.0859375,289.75,48715130000000.0,
15672,6,,-0.22167969,289.0,48831630000000.0,
15831,6,,-0.47265625,288.625,48912430000000.0,
15990,6,,-0.4482422,288.5,48938200000000.0,
16149,6,315.0,-0.35546875,288.5,48925315000000.0,416.77630373199196
16308,6,343.375,-0.25,288.5,48932562000000.0,445.15130373199196
16467,6,318.125,-0.13378906,288.625,48935247000000.0,419.90130373199196
16626,6,308.0,-0.064453125,288.625,48930146000000.0,409.77630373199196
16785,7,284.125,-0.12207031,288.375,48925046000000.0,385.90130373199196
16944,7,303.375,-0.15332031,288.375,48926390000000.0,405.15130373199196
17103,7,307.0,-0.13085938,288.375,48930950000000.0,408.77630373199196
17262,7,280.5,-0.00390625,288.5,48920750000000.0,382.27630373199196
17421,7,225.0,0.3828125,289.0,48854448000000.0,326.77630373199196
17580,7,202.5,0.8496094,289.75,48725060000000.0,304.27630373199196
17739,7,235.375,0.6152344,289.5,48745730000000.0,337.15130373199196
17898,7,222.75,0.08691406,288.875,48857130000000.0,324.52630373199196
18057,7,234.875,0.1171875,288.875,48867870000000.0,336.65130373199196
18216,7,,0.11816406,288.75,48866260000000.0,
18375,7,,0.01171875,288.75,48885586000000.0,
18534,7,,-0.068359375,288.75,48899813000000.0,
18693,7,,-0.11816406,288.75,48897934000000.0,
18852,7,,-0.0859375,288.75,48901155000000.0,
19011,7,,-0.061523438,288.625,48899545000000.0,
19170,7,,0.0068359375,288.625,48906793000000.0,
19329,7,,-0.005859375,288.5,48921557000000.0,
19488,7,,-0.08886719,288.5,48937394000000.0,
19647,7,,-0.14355469,288.375,48955110000000.0,
19806,7,,-0.1875,288.375,48965850000000.0,
19965,7,,-0.23535156,288.25,48981955000000.0,
15196,7,,-0.037109375,289.375,48761032000000.0,
15355,6,,0.07421875,289.875,48704930000000.0,
15514,6,,0.10253906,289.75,48709224000000.0,
15673,6,,-0.14648438,289.125,48805056000000.0,
15832,6,,-0.39453125,288.625,48885050000000.0,
15991,6,,-0.45703125,288.5,48920214000000.0,
16150,6,317.5,-0.29492188,288.5,48919410000000.0,419.27630373199196
16309,6,320.125,-0.16113281,288.5,48921020000000.0,421.90130373199196
16468,6,318.875,-0.12988281,288.625,48932026000000.0,420.65130373199196
16627,6,311.875,-0.057617188,288.625,48935247000000.0,413.65130373199196
16786,7,280.875,-0.08203125,288.375,48928804000000.0,382.65130373199196
16945,7,294.0,-0.10253906,288.375,48929073000000.0,395.77630373199196
17104,7,300.375,-0.13476562,288.375,48930950000000.0,402.15130373199196
17263,7,291.5,-0.1015625,288.5,48927194000000.0,393.27630373199196
17422,7,238.375,0.18261719,288.75,48883440000000.0,340.15130373199196
17581,7,207.25,0.7109375,289.5,48762106000000.0,309.02630373199196
17740,7,222.25,0.81933594,289.75,48706810000000.0,324.02630373199196
17899,7,218.375,0.19726562,289.0,48830557000000.0,320.15130373199196
18058,7,246.0,0.053710938,288.875,48867870000000.0,347.77630373199196
18217,7,,0.12207031,288.875,48867600000000.0,
18376,7,,0.017578125,288.75,48889344000000.0,
18535,7,,-0.09863281,288.75,48897934000000.0,
18694,7,,-0.13085938,288.75,48894980000000.0,
18853,7,,-0.1328125,288.625,48897397000000.0,
19012,7,,-0.078125,288.625,48897934000000.0,
19171,7,,-0.03125,288.625,48909210000000.0,
19330,7,,-0.01953125,288.5,48922360000000.0,
19489,7,,-0.052734375,288.5,48938200000000.0,
19648,7,,-0.10058594,288.375,48955648000000.0,
19807,7,,-0.14355469,288.375,48970143000000.0,
19966,7,,-0.1875,288.25,48987055000000.0,
15197,6,,-0.0703125,289.5,48791365000000.0,
15356,6,,0.095703125,289.75,48704660000000.0,
15515,6,,0.09375,289.625,48702780000000.0,
15674,6,,-0.1171875,289.125,48788413000000.0,
15833,6,,-0.33496094,288.625,48867600000000.0,
15992,5,,-0.3388672,288.75,48905180000000.0,
16151,6,307.5,-0.26367188,288.5,48909210000000.0,409.27630373199196
16310,6,311.125,-0.15722656,288.5,48919410000000.0,412.90130373199196
16469,6,323.25,-0.12109375,288.625,48926120000000.0,425.02630373199196
16628,6,323.625,-0.048828125,288.625,48934173000000.0,425.40130373199196
16787,7,286.5,-0.083984375,288.375,48933100000000.0,388.27630373199196
16946,7,306.75,-0.08984375,288.375,48937394000000.0,408.52630373199196
17105,7,300.875,-0.10058594,288.375,48936320000000.0,402.65130373199196
17264,7,304.125,-0.11035156,288.375,48933368000000.0,405.90130373199196
17423,7,251.875,0.052734375,288.625,48906793000000.0,353.65130373199196
17582,7,215.0,0.54785156,289.25,48811500000000.0,316.77630373199196
17741,7,215.0,0.92089844,289.875,48702245000000.0,316.77630373199196
17900,7,205.0,0.3984375,289.25,48793244000000.0,306.77630373199196
18059,7,226.0,0.040039062,288.875,48864110000000.0,327.77630373199196
18218,7,214.875,0.14257812,288.875,48859550000000.0,316.65130373199196
18377,7,,0.08300781,288.75,48877533000000.0,
18536,7,,-0.033203125,288.75,48899010000000.0,
18695,7,,-0.0703125,288.625,48897934000000.0,
18854,7,,-0.08300781,288.625,48903303000000.0,
19013,7,,-0.07128906,288.625,48912700000000.0,
19172,7,,-0.064453125,288.625,48912700000000.0,
19331,7,,-0.046875,288.5,48924510000000.0,
19490,7,,-0.059570312,288.5,48934710000000.0,
19649,7,,-0.087890625,288.5,48953230000000.0,
19808,7,,-0.16015625,288.375,48967727000000.0,
19967,7,,-0.21875,288.375,48984100000000.0,
15198,6,,-0.103515625,289.375,48801566000000.0,
15357,6,,0.111328125,289.75,48714056000000.0,
15516,5,,0.055664062,289.875,48707880000000.0,
15675,5,,-0.09082031,289.375,48777675000000.0,
15834,5,,-0.23242188,289.0,48855790000000.0,
15993,5,,-0.26171875,288.75,48895520000000.0,
16152,5,351.0,-0.21289062,288.75,48907600000000.0,452.77630373199196
16311,6,307.5,-0.19433594,288.5,48912967000000.0,409.27630373199196
16470,6,313.5,-0.09375,288.625,48923167000000.0,415.27630373199196
16629,7,293.0,-0.08691406,288.375,48919678000000.0,394.77630373199196
16788,7,297.875,-0.14648438,288.375,48933905000000.0,399.65130373199196
16947,7,309.375,-0.16601562,288.375,48942763000000.0,411.15130373199196
17106,7,301.375,-0.16992188,288.375,48948400000000.0,403.15130373199196
17265,7,303.375,-0.17382812,288.375,48943300000000.0,405.15130373199196
17424,7,264.75,-0.0859375,288.5,48923972000000.0,366.52630373199196
17583,7,235.625,0.30859375,289.0,48860085000000.0,337.40130373199196
17742,7,220.0,0.8310547,289.75,48726672000000.0,321.77630373199196
17901,7,201.625,0.64453125,289.625,48747610000000.0,303.40130373199196
18060,7,185.5,0.103515625,289.0,48857937000000.0,287.27630373199196
18219,7,204.5,0.15136719,288.875,48863574000000.0,306.27630373199196
18378,7,,0.16699219,288.875,48872700000000.0,
18537,7,,0.040039062,288.75,48896324000000.0,
18696,7,,-0.02734375,288.625,48902230000000.0,
18855,7,,-0.07519531,288.625,48907060000000.0,
19014,7,,-0.109375,288.625,48916456000000.0,
19173,7,,-0.09472656,288.625,48921825000000.0,
19332,7,,-0.09765625,288.5,48930683000000.0,
19491,7,,-0.068359375,288.5,48936590000000.0,
19650,7,,-0.07714844,288.5,48951890000000.0,
19809,7,,-0.16699219,288.375,48961017000000.0,
19968,7,,-0.22558594,288.375,48977123000000.0,
15199,6,,-0.16699219,289.375,48807470000000.0,
15358,6,,0.12988281,289.625,48719693000000.0,
15517,5,,0.08203125,289.875,48714324000000.0,
15676,5,,-0.055664062,289.375,48777140000000.0,
15835,5,,-0.17871094,289.0,48847737000000.0,
15994,5,,-0.22753906,288.75,48886660000000.0,
16153,5,353.625,-0.17773438,288.75,48899010000000.0,455.40130373199196
