grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
15183,6,,0.0625,284.875,49405814000000.0,
15342,6,,0.037109375,284.875,49410914000000.0,
15501,6,,0.041992188,284.875,49417357000000.0,
15660,6,,0.036132812,284.875,49413600000000.0,
15819,6,,0.040039062,284.75,49407693000000.0,
15978,6,,0.1015625,284.875,49420310000000.0,
16137,7,,0.09667969,284.75,49407693000000.0,
16296,7,,0.034179688,284.75,49427290000000.0,
16455,7,,-0.034179688,284.75,49426215000000.0,
16614,7,,-0.03125,284.75,49417357000000.0,
16773,7,,-0.01171875,284.75,49412525000000.0,
16932,7,,-0.026367188,284.625,49399103000000.0,
17091,6,,0.018554688,284.75,49406620000000.0,
17250,6,,0.09082031,284.75,49400714000000.0,
17409,6,,0.111328125,284.875,49430780000000.0,
17568,6,,0.13574219,284.75,49404470000000.0,
17727,6,,0.0546875,284.875,49422190000000.0,
17886,7,,-0.052734375,284.75,49394270000000.0,
18045,7,,-0.11328125,284.75,49393735000000.0,
18204,6,,-0.12109375,284.75,49417357000000.0,
18363,6,,-0.07714844,284.75,49413060000000.0,
18522,6,,-0.049804688,284.75,49410914000000.0,
18681,6,,-0.051757812,284.75,49414404000000.0,
18840,6,,-0.08105469,284.75,49420310000000.0,
18999,6,,-0.10644531,284.75,49408230000000.0,
19158,6,,-0.08203125,284.75,49419773000000.0,
19317,7,,-0.0107421875,284.75,49402324000000.0,
19476,7,,-0.0029296875,284.75,49421383000000.0,
19635,7,,-0.025390625,284.75,49427826000000.0,
19794,7,,-0.041992188,284.75,49433195000000.0,
19953,7,,-0.060546875,284.75,49440174000000.0,
15184,6,,0.07910156,284.875,49409304000000.0,
15343,6,,0.07128906,284.875,49415746000000.0,
15502,6,,0.056640625,284.875,49426215000000.0,
15661,6,,0.0390625,284.875,49422994000000.0,
15820,6,,0.080078125,284.75,49408500000000.0,
15979,7,,0.09863281,284.75,49391587000000.0,
16138,7,,0.051757812,284.75,49412525000000.0,
16297,7,,-0.018554688,284.75,49429436000000.0,
16456,7,,-0.055664062,284.75,49418700000000.0,
16615,7,,-0.045898438,284.75,49412793000000.0,
16774,7,,-0.046875,284.75,49417357000000.0,
16933,7,,-0.041992188,284.75,49406620000000.0,
17092,6,,0.022460938,284.75,49424873000000.0,
17251,6,,0.076171875,284.75,49421383000000.0,
17410,7,,0.01953125,284.75,49408230000000.0,
17569,7,,0.013671875,284.75,49409304000000.0,
17728,7,,-0.06542969,284.75,49400982000000.0,
17887,6,,-0.1328125,284.875,49417090000000.0,
18046,6,,-0.13476562,284.75,49404740000000.0,
18205,6,,-0.07519531,284.75,49401788000000.0,
18364,6,,-0.033203125,284.75,49403667000000.0,
18523,6,,-0.0107421875,284.75,49412793000000.0,
18682,6,,-0.0234375,284.75,49411720000000.0,
18841,6,,-0.05078125,284.75,49415478000000.0,
19000,6,,-0.052734375,284.75,49399910000000.0,
19159,6,,-0.015625,284.75,49399370000000.0,
19318,7,,0.020507812,284.625,49397760000000.0,
19477,7,,-0.00390625,284.75,49417090000000.0,
19636,7,,-0.026367188,284.75,49424873000000.0,
19795,7,,-0.04296875,284.75,49429705000000.0,
19954,7,,-0.060546875,284.75,49438563000000.0,
15185,6,,0.080078125,284.875,49414940000000.0,
15344,6,,0.06347656,284.875,49420310000000.0,
15503,7,,0.044921875,284.75,49393735000000.0,
15662,7,,0.05078125,284.75,49394810000000.0,
15821,6,,0.08886719,284.875,49424068000000.0,
15980,7,,0.061523438,284.75,49396687000000.0,
16139,7,,0.021484375,284.75,49406620000000.0,
16298,7,,-0.021484375,284.75,49425410000000.0,
16457,7,,-0.049804688,284.75,49421920000000.0,
16616,7,,-0.040039062,284.75,49411990000000.0,
16775,7,,-0.052734375,284.75,49410914000000.0,
16934,7,,-0.045898438,284.75,49407693000000.0,
17093,7,,-0.005859375,284.625,49397493000000.0,
17252,6,,0.0009765625,284.875,49431315000000.0,
17411,6,,-0.05859375,284.875,49426750000000.0,
17570,7,,-0.068359375,284.75,49396687000000.0,
17729,6,,-0.103515625,284.875,49413330000000.0,
17888,6,,-0.06640625,284.75,49392930000000.0,
18047,5,,0.0029296875,284.875,49417357000000.0,
18206,6,,0.041992188,284.75,49400177000000.0,
18365,6,,0.052734375,284.75,49404740000000.0,
18524,6,,0.030273438,284.75,49418430000000.0,
18683,6,,0.034179688,284.75,49417894000000.0,
18842,6,,0.00390625,284.75,49416283000000.0,
19001,6,,0.033203125,284.75,49401520000000.0,
19160,6,,0.12011719,284.75,49399910000000.0,
19319,7,,0.08105469,284.625,49398835000000.0,
19478,7,,0.021484375,284.75,49415746000000.0,
19637,7,,-0.015625,284.75,49424068000000.0,
19796,7,,-0.03125,284.75,49425410000000.0,
19955,7,,-0.048828125,284.75,49429973000000.0,
15186,6,,0.057617188,284.875,49421650000000.0,
15345,6,,0.048828125,284.875,49418700000000.0,
15504,6,,0.0390625,284.875,49425680000000.0,
15663,7,,0.05078125,284.75,49399370000000.0,
15822,7,,0.060546875,284.75,49397493000000.0,
15981,7,,0.047851562,284.75,49394540000000.0,
16140,7,,0.038085938,284.75,49401250000000.0,
16299,7,,-0.0078125,284.75,49421650000000.0,
16458,7,,-0.052734375,284.75,49421383000000.0,
16617,7,,-0.060546875,284.75,49421920000000.0,
16776,7,,-0.06347656,284.75,49411990000000.0,
16935,7,,-0.05078125,284.75,49407960000000.0,
17094,7,,-0.037109375,284.75,49407156000000.0,
17253,7,,-0.025390625,284.625,49395880000000.0,
17412,6,,-0.0068359375,284.75,49414940000000.0,
17571,6,,-0.0048828125,284.75,49419236000000.0,
17730,6,,0.026367188,284.75,49404740000000.0,
17889,6,,0.08984375,284.75,49398835000000.0,
18048,6,,0.13574219,284.75,49401520000000.0,
18207,6,,0.11230469,284.75,49414136000000.0,
18366,6,,0.060546875,284.75,49419773000000.0,
18525,6,,0.037109375,284.75,49425410000000.0,
18684,6,,0.0703125,284.75,49431584000000.0,
18843,6,,0.064453125,284.75,49422457000000.0,
19002,6,,0.14257812,284.75,49410646000000.0,
19161,6,,0.20507812,284.75,49429170000000.0,
19320,7,,0.09472656,284.75,49418700000000.0,
19479,7,,0.025390625,284.75,49420846000000.0,
19638,7,,-0.00390625,284.75,49420846000000.0,
19797,7,,-0.001953125,284.75,49422726000000.0,
19956,7,,-0.0126953125,284.75,49420846000000.0,
15187,6,,0.040039062,284.875,49423800000000.0,
15346,7,,0.037109375,284.75,49387830000000.0,
15505,6,,0.044921875,284.875,49422994000000.0,
15664,7,,0.06542969,284.75,49395614000000.0,
15823,7,,0.06347656,284.75,49401520000000.0,
15982,7,,0.0703125,284.75,49399910000000.0,
16141,7,,0.059570312,284.75,49405814000000.0,
16300,7,,-0.029296875,284.75,49422457000000.0,
16459,7,,-0.080078125,284.75,49416283000000.0,
16618,7,,-0.08300781,284.75,49410378000000.0,
16777,7,,-0.06738281,284.75,49407693000000.0,
16936,7,,-0.0625,284.75,49405546000000.0,
17095,7,,-0.05078125,284.625,49398835000000.0,
17254,7,,0.0068359375,284.625,49397224000000.0,
17413,6,,0.07128906,284.875,49432120000000.0,
17572,7,,0.068359375,284.75,49395880000000.0,
17731,6,,0.10644531,284.875,49427020000000.0,
17890,6,,0.12792969,284.875,49427020000000.0,
18049,7,,0.111328125,284.75,49395614000000.0,
18208,7,,0.06542969,284.75,49397224000000.0,
18367,6,,0.017578125,284.75,49417894000000.0,
18526,6,,0.048828125,284.75,49426750000000.0,
18685,7,,0.061523438,284.75,49406888000000.0,
18844,7,,0.087890625,284.625,49400714000000.0,
19003,7,,0.14355469,284.625,49404470000000.0,
19162,7,,0.125,284.75,49428363000000.0,
19321,7,,0.053710938,284.75,49428094000000.0,
19480,7,,0.02734375,284.75,49420580000000.0,
19639,7,,0.030273438,284.75,49416283000000.0,
19798,7,,0.03125,284.75,49425410000000.0,
19957,7,,0.032226562,284.75,49416820000000.0,
15188,7,,0.033203125,284.75,49388634000000.0,
15347,6,,0.020507812,284.875,49413867000000.0,
15506,6,,0.078125,284.875,49425410000000.0,
15665,7,,0.06933594,284.75,49405814000000.0,
15824,7,,0.057617188,284.75,49410110000000.0,
15983,7,,0.048828125,284.75,49415478000000.0,
16142,7,,0.0029296875,284.75,49423530000000.0,
16301,7,,-0.059570312,284.75,49409572000000.0,
16460,7,,-0.068359375,284.75,49404470000000.0,
16619,7,,-0.05078125,284.75,49407425000000.0,
16778,7,,-0.0625,284.75,49406888000000.0,
16937,7,,-0.06347656,284.625,49401520000000.0,
17096,6,,-0.030273438,284.75,49431584000000.0,
17255,7,,0.005859375,284.75,49406083000000.0,
17414,7,,0.0234375,284.75,49413867000000.0,
17573,7,,0.029296875,284.75,49413060000000.0,
17732,7,,0.048828125,284.75,49409035000000.0,
17891,7,,0.056640625,284.75,49403130000000.0,
18050,7,,0.038085938,284.75,49411990000000.0,
18209,7,,0.013671875,284.75,49410378000000.0,
18368,6,,0.02734375,284.75,49424068000000.0,
18527,6,,0.06347656,284.875,49430240000000.0,
18686,7,,0.04296875,284.75,49413600000000.0,
18845,7,,0.060546875,284.75,49416820000000.0,
19004,7,,0.06933594,284.75,49424873000000.0,
19163,7,,0.03515625,284.75,49439100000000.0,
19322,7,,0.021484375,284.75,49435074000000.0,
19481,7,,0.03515625,284.75,49426484000000.0,
19640,7,,0.052734375,284.75,49427557000000.0,
19799,7,,0.046875,284.75,49434270000000.0,
19958,7,,0.053710938,284.75,49424873000000.0,
15189,6,,0.05078125,284.875,49421650000000.0,
15348,6,,0.11425781,284.75,49408500000000.0,
15507,6,,0.08496094,284.875,49424873000000.0,
15666,7,,0.032226562,284.75,49400714000000.0,
