grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
15183,6,,-0.046875,290.375,48504945000000.0,
15342,6,,-0.0625,290.375,48515950000000.0,
15501,6,,-0.07519531,290.375,48530178000000.0,
15660,6,,-0.043945312,290.375,48516220000000.0,
15819,6,,0.14746094,290.625,48461727000000.0,
15978,6,,0.48632812,291.125,48408310000000.0,
16137,7,,0.4189453,290.75,48427904000000.0,
16296,7,,-0.11621094,290.375,48521588000000.0,
16455,7,,-0.33984375,290.25,48550040000000.0,
16614,7,,-0.17773438,290.25,48531250000000.0,
16773,7,,0.025390625,290.375,48502797000000.0,
16932,6,,0.12207031,290.625,48489107000000.0,
17091,6,,0.22265625,290.625,48447500000000.0,
17250,6,,0.3046875,290.75,48435420000000.0,
17409,6,,0.3798828,290.75,48460653000000.0,
17568,6,,0.45507812,290.75,48438104000000.0,
17727,6,,0.25,290.875,48448305000000.0,
17886,7,,0.12695312,290.625,48437836000000.0,
18045,6,,0.025390625,290.875,48450720000000.0,
18204,6,,0.045898438,290.875,48434078000000.0,
18363,6,,0.13964844,290.875,48426560000000.0,
18522,6,,0.18359375,290.875,48422267000000.0,
18681,6,,0.19628906,290.875,48417435000000.0,
18840,6,,0.1875,291.0,48410992000000.0,
18999,6,,0.17675781,291.0,48384686000000.0,
19158,6,,0.2578125,291.25,48363210000000.0,
19317,7,,0.61035156,291.25,48327777000000.0,
19476,7,,0.5595703,291.25,48375560000000.0,
19635,7,,0.18164062,290.75,48464680000000.0,
19794,7,,-0.0068359375,290.5,48503603000000.0,
19953,7,,0.02734375,290.625,48495280000000.0,
15184,6,,0.018554688,290.5,48492865000000.0,
15343,6,,0.036132812,290.5,48506824000000.0,
15502,6,,-0.025390625,290.375,48528030000000.0,
15661,6,,-0.04296875,290.375,48522393000000.0,
15820,6,,0.15136719,290.625,48473270000000.0,
15979,6,,0.41601562,291.0,48430320000000.0,
16138,7,,0.39648438,290.875,48422267000000.0,
16297,7,,-0.14453125,290.5,48511120000000.0,
16456,7,,-0.3857422,290.25,48543868000000.0,
16615,7,,-0.24707031,290.25,48532325000000.0,
16774,7,,-0.09667969,290.375,48513266000000.0,
16933,7,,0.020507812,290.375,48483200000000.0,
17092,6,,0.16015625,290.625,48474075000000.0,
17251,6,,0.20800781,290.75,48466560000000.0,
17410,7,,0.09863281,290.5,48467900000000.0,
17569,7,,0.12890625,290.5,48471660000000.0,
17728,7,,-0.013671875,290.5,48462263000000.0,
17887,6,,-0.13867188,290.75,48460116000000.0,
18046,6,,-0.12402344,290.625,48451258000000.0,
18205,6,,0.01953125,290.625,48447500000000.0,
18364,6,,0.12695312,290.625,48442400000000.0,
18523,6,,0.18652344,290.75,48445620000000.0,
18682,6,,0.20019531,290.75,48439180000000.0,
18841,6,,0.20800781,290.75,48430590000000.0,
19000,6,,0.25683594,290.875,48405087000000.0,
19159,6,,0.3330078,291.0,48384686000000.0,
19318,6,,0.44433594,291.375,48375290000000.0,
19477,7,,0.62402344,291.375,48339590000000.0,
19636,7,,0.41503906,291.125,48397302000000.0,
19795,7,,0.060546875,290.75,48475150000000.0,
19954,7,,0.0,290.625,48496890000000.0,
15185,6,,0.08300781,290.625,48480250000000.0,
15344,6,,0.08300781,290.625,48494476000000.0,
15503,7,,-0.01171875,290.375,48493134000000.0,
15662,7,,-0.043945312,290.25,48499576000000.0,
15821,6,,0.12597656,290.625,48491790000000.0,
15980,7,,0.37597656,290.75,48419314000000.0,
16139,7,,0.35839844,290.875,48418510000000.0,
16298,7,,-0.11035156,290.5,48500650000000.0,
16457,7,,-0.390625,290.25,48546284000000.0,
16616,7,,-0.26367188,290.125,48538230000000.0,
16775,7,,-0.15917969,290.25,48515950000000.0,
16934,7,,-0.07714844,290.375,48495013000000.0,
17093,6,,0.040039062,290.625,48493670000000.0,
17252,6,,0.00390625,290.625,48486690000000.0,
17411,6,,-0.15527344,290.625,48479980000000.0,
17570,7,,-0.19042969,290.375,48473270000000.0,
17729,6,,-0.20898438,290.625,48471927000000.0,
17888,6,,-0.12988281,290.5,48461995000000.0,
18047,5,,0.013671875,290.625,48468437000000.0,
18206,6,,0.11425781,290.5,48471660000000.0,
18365,6,,0.18652344,290.5,48469510000000.0,
18524,6,,0.17675781,290.625,48472464000000.0,
18683,6,,0.23925781,290.625,48467095000000.0,
18842,6,,0.2421875,290.625,48456360000000.0,
19001,6,,0.33984375,290.625,48433004000000.0,
19160,6,,0.49414062,290.75,48416898000000.0,
19319,6,,0.4736328,291.125,48414750000000.0,
19478,7,,0.5654297,291.25,48364553000000.0,
19637,7,,0.5605469,291.375,48353816000000.0,
19796,7,,0.2763672,291.0,48416898000000.0,
19955,7,,0.040039062,290.75,48474343000000.0,
15186,6,,0.11816406,290.75,48472464000000.0,
15345,6,,0.14355469,290.75,48475685000000.0,
15504,6,,0.046875,290.625,48496890000000.0,
15663,7,,-0.015625,290.375,48493134000000.0,
15822,7,,0.056640625,290.5,48474880000000.0,
15981,6,,0.22363281,290.875,48450452000000.0,
16140,7,,0.37402344,290.875,48417435000000.0,
16299,7,,-0.064453125,290.5,48493670000000.0,
16458,7,,-0.43164062,290.25,48546820000000.0,
16617,7,,-0.36816406,290.125,48554337000000.0,
16776,7,,-0.23046875,290.25,48526150000000.0,
16935,7,,-0.16015625,290.25,48506287000000.0,
17094,7,,-0.13476562,290.375,48496890000000.0,
17253,6,,-0.10058594,290.625,48500650000000.0,
17412,6,,-0.10644531,290.5,48485350000000.0,
17571,6,,-0.11328125,290.5,48490718000000.0,
17730,6,,-0.041015625,290.5,48483200000000.0,
17889,6,,0.08691406,290.375,48483200000000.0,
18048,6,,0.18261719,290.375,48491255000000.0,
18207,6,,0.16113281,290.375,48500920000000.0,
18366,6,,0.10449219,290.375,48502530000000.0,
18525,6,,0.103515625,290.5,48497697000000.0,
18684,6,,0.22851562,290.5,48498770000000.0,
18843,6,,0.27929688,290.5,48483470000000.0,
19002,6,,0.43945312,290.5,48464680000000.0,
19161,6,,0.5527344,290.75,48466827000000.0,
19320,7,,0.4873047,290.75,48444547000000.0,
19479,7,,0.47753906,291.0,48406160000000.0,
19638,7,,0.5292969,291.25,48363210000000.0,
19797,7,,0.5107422,291.25,48364285000000.0,
19956,7,,0.24804688,290.875,48423070000000.0,
15187,6,,0.12695312,290.75,48473538000000.0,
15346,6,,0.16992188,290.75,48471390000000.0,
15505,6,,0.14941406,290.75,48477296000000.0,
15664,7,,0.083984375,290.5,48475954000000.0,
15823,7,,0.048828125,290.5,48475685000000.0,
15982,7,,0.265625,290.75,48434346000000.0,
16141,7,,0.3935547,290.875,48423070000000.0,
16300,7,,-0.0625,290.5,48491255000000.0,
16459,7,,-0.50878906,290.125,48546820000000.0,
16618,7,,-0.484375,290.125,48549237000000.0,
16777,7,,-0.3017578,290.125,48530178000000.0,
16936,7,,-0.22851562,290.25,48514070000000.0,
17095,6,,-0.17675781,290.5,48517024000000.0,
17254,6,,-0.07519531,290.5,48513266000000.0,
17413,6,,0.01953125,290.5,48510580000000.0,
17572,6,,0.016601562,290.5,48513803000000.0,
17731,6,,0.072265625,290.5,48512192000000.0,
17890,6,,0.107421875,290.5,48514340000000.0,
18049,6,,0.11035156,290.5,48524810000000.0,
18208,6,,0.05078125,290.5,48527225000000.0,
18367,6,,-0.046875,290.375,48512192000000.0,
18526,6,,0.025390625,290.375,48512460000000.0,
18685,7,,0.10546875,290.25,48508703000000.0,
18844,6,,0.24707031,290.5,48513535000000.0,
19003,7,,0.37109375,290.25,48490986000000.0,
