grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
15183,6,,-0.046875,285.625,49539763000000.0,
15342,6,,-0.12207031,285.5,49548085000000.0,
15501,6,,-0.08984375,285.5,49561507000000.0,
15660,6,,-0.028320312,285.5,49558017000000.0,
15819,6,,0.0078125,285.5,49541910000000.0,
15978,6,,0.18164062,285.75,49529294000000.0,
16137,7,,0.5253906,285.875,49471580000000.0,
16296,7,,0.8857422,286.375,49405546000000.0,
16455,7,,0.37304688,286.0,49485808000000.0,
16614,7,,-0.27148438,285.375,49574390000000.0,
16773,7,,-0.1953125,285.375,49560700000000.0,
16932,6,,0.021484375,285.75,49534663000000.0,
17091,6,,0.15820312,285.75,49489298000000.0,
17250,6,,0.23242188,285.75,49489030000000.0,
17409,6,,0.24511719,285.75,49535470000000.0,
17568,6,,0.2890625,285.625,49529563000000.0,
17727,6,,0.056640625,285.625,49547550000000.0,
17886,7,,-0.1328125,285.5,49528758000000.0,
18045,6,,-0.1796875,285.75,49541642000000.0,
18204,6,,-0.15332031,285.75,49520436000000.0,
18363,6,,-0.034179688,285.75,49504600000000.0,
18522,6,,0.016601562,285.75,49489030000000.0,
18681,6,,-0.01171875,285.875,49483930000000.0,
18840,6,,-0.06347656,285.875,49480976000000.0,
18999,6,,-0.14160156,285.875,49464600000000.0,
19158,6,,-0.15234375,286.0,49471312000000.0,
19317,7,,0.041015625,285.875,49462722000000.0,
19476,7,,0.125,286.0,49464333000000.0,
19635,7,,0.13085938,286.125,49460307000000.0,
19794,7,,0.23144531,286.25,49446080000000.0,
19953,7,,0.5390625,286.375,49420846000000.0,
15184,6,,-0.005859375,285.625,49545132000000.0,
15343,6,,-0.044921875,285.625,49552380000000.0,
15502,6,,-0.06738281,285.5,49568486000000.0,
15661,6,,-0.01953125,285.5,49567144000000.0,
15820,6,,0.08203125,285.5,49548085000000.0,
15979,6,,0.15136719,285.625,49546206000000.0,
16138,7,,0.3154297,285.75,49497350000000.0,
16297,7,,0.7158203,286.375,49421383000000.0,
16456,7,,0.546875,286.125,49444200000000.0,
16615,7,,-0.20019531,285.375,49556943000000.0,
16774,7,,-0.33691406,285.375,49573586000000.0,
16933,7,,-0.10546875,285.5,49530100000000.0,
17092,6,,0.14746094,285.875,49511040000000.0,
17251,6,,0.20507812,285.875,49508356000000.0,
17410,7,,0.0146484375,285.625,49523120000000.0,
17569,7,,-0.024414062,285.5,49542985000000.0,
17728,7,,-0.21777344,285.5,49541642000000.0,
17887,6,,-0.31640625,285.625,49540030000000.0,
18046,6,,-0.27734375,285.625,49522047000000.0,
18205,6,,-0.11035156,285.625,49511846000000.0,
18364,6,,0.0068359375,285.625,49502988000000.0,
18523,6,,0.07324219,285.75,49495470000000.0,
18682,6,,0.044921875,285.875,49487150000000.0,
18841,6,,-0.0048828125,285.875,49482320000000.0,
19000,6,,-0.025390625,285.875,49464065000000.0,
19159,6,,-0.033203125,285.875,49460575000000.0,
19318,6,,0.05859375,286.0,49484197000000.0,
19477,7,,0.09277344,286.0,49466480000000.0,
19636,7,,0.10058594,286.0,49464065000000.0,
19795,7,,0.12890625,286.125,49458160000000.0,
19954,7,,0.4013672,286.375,49429973000000.0,
15185,6,,-0.0126953125,285.625,49554260000000.0,
15344,6,,-0.059570312,285.625,49557480000000.0,
15503,7,,-0.18261719,285.375,49551038000000.0,
15662,7,,-0.099609375,285.375,49554260000000.0,
15821,6,,0.095703125,285.5,49566875000000.0,
15980,7,,0.06933594,285.375,49536810000000.0,
16139,7,,0.17480469,285.625,49509700000000.0,
16298,7,,0.5761719,286.25,49440442000000.0,
16457,7,,0.6982422,286.25,49418967000000.0,
16616,7,,-0.0234375,285.5,49534663000000.0,
16775,7,,-0.375,285.375,49572780000000.0,
16934,7,,-0.1953125,285.5,49542448000000.0,
17093,6,,0.076171875,285.875,49525805000000.0,
17252,6,,0.072265625,285.875,49516410000000.0,
17411,6,,-0.13964844,285.75,49525000000000.0,
17570,7,,-0.24023438,285.5,49527684000000.0,
17729,6,,-0.30273438,285.625,49540837000000.0,
17888,6,,-0.19140625,285.5,49523120000000.0,
18047,5,,-0.009765625,285.75,49527684000000.0,
18206,6,,0.10644531,285.625,49516140000000.0,
18365,6,,0.16699219,285.625,49511040000000.0,
18524,6,,0.140625,285.75,49506210000000.0,
18683,6,,0.16308594,285.75,49498424000000.0,
18842,6,,0.1015625,285.875,49489566000000.0,
19001,6,,0.14453125,285.75,49471580000000.0,
19160,6,,0.25097656,285.75,49468360000000.0,
19319,6,,0.18457031,286.0,49491713000000.0,
19478,7,,0.12207031,285.875,49472923000000.0,
19637,7,,0.099609375,286.0,49469970000000.0,
19796,7,,0.09082031,286.0,49465140000000.0,
19955,7,,0.27148438,286.25,49439905000000.0,
15186,6,,-0.072265625,285.5,49566340000000.0,
15345,6,,-0.07910156,285.625,49557480000000.0,
15504,6,,-0.15820312,285.625,49566875000000.0,
15663,7,,-0.15625,285.375,49558554000000.0,
15822,7,,-0.034179688,285.375,49556675000000.0,
15981,6,,0.041015625,285.625,49562044000000.0,
16140,7,,0.14257812,285.625,49518825000000.0,
16299,7,,0.4501953,286.0,49462990000000.0,
16458,7,,0.7402344,286.375,49401788000000.0,
16617,7,,0.12402344,285.75,49513994000000.0,
16776,7,,-0.3779297,285.375,49573855000000.0,
16935,7,,-0.28027344,285.375,49553990000000.0,
17094,7,,-0.051757812,285.625,49521240000000.0,
17253,6,,0.034179688,285.875,49519362000000.0,
17412,6,,0.00390625,285.75,49514260000000.0,
