grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
83,3,285.125,-0.040039062,285.125,49492250000000.0,285.125
94,3,275.375,-0.034179688,285.125,49510504000000.0,275.375
84,3,265.75,-0.040039062,284.875,49481780000000.0,265.75
95,3,256.75,-0.005859375,285.0,49512383000000.0,256.75
85,3,247.125,-0.021484375,284.625,49465944000000.0,247.125
96,3,249.5,0.024414062,284.875,49531440000000.0,249.5
