grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
15183,6,,-0.048828125,289.125,48718350000000.0,
15342,6,,-0.043945312,289.125,48719693000000.0,
15501,6,,0.0029296875,289.125,48725060000000.0,
15660,6,,0.0009765625,289.125,48722110000000.0,
15819,6,,0.0,289.125,48718620000000.0,
15978,6,,0.11816406,289.125,48733115000000.0,
16137,7,,0.12402344,289.0,48732846000000.0,
16296,7,,0.053710938,289.0,48747074000000.0,
16455,7,,-0.033203125,289.0,48739826000000.0,
16614,7,,-0.01953125,289.0,48728550000000.0,
16773,7,,0.013671875,289.0,48723720000000.0,
16932,7,,-0.0146484375,289.0,48711370000000.0,
17091,6,,0.047851562,289.125,48708956000000.0,
17250,6,,0.11425781,289.125,48704392000000.0,
17409,6,,0.1796875,289.125,48732580000000.0,
17568,6,,0.25195312,289.125,48710298000000.0,
17727,6,,0.057617188,289.125,48723450000000.0,
17886,7,,-0.09472656,289.0,48704124000000.0,
18045,6,,-0.1328125,289.25,48720230000000.0,
18204,6,,-0.109375,289.25,48701976000000.0,
18363,6,,-0.0029296875,289.25,48690165000000.0,
18522,6,,0.045898438,289.25,48682650000000.0,
18681,6,,0.049804688,289.25,48677280000000.0,
18840,6,,0.044921875,289.375,48672180000000.0,
18999,6,,0.037109375,289.375,48649095000000.0,
19158,6,,0.07714844,289.5,48646410000000.0,
19317,7,,0.3125,289.5,48625740000000.0,
19476,7,,0.4892578,289.75,48604803000000.0,
19635,7,,0.67089844,289.875,48601313000000.0,
19794,7,,0.50390625,289.5,48680233000000.0,
19953,7,,0.14648438,289.125,48743852000000.0,
15184,6,,-0.041015625,289.125,48721304000000.0,
15343,6,,0.0126953125,289.125,48723720000000.0,
15502,6,,0.034179688,289.125,48732310000000.0,
15661,6,,0.01171875,289.125,48730430000000.0,
15820,6,,0.076171875,289.125,48720230000000.0,
15979,6,,0.12207031,289.125,48743047000000.0,
16138,7,,0.0126953125,289.0,48740094000000.0,
16297,7,,-0.06738281,289.0,48753248000000.0,
16456,7,,-0.08984375,289.0,48739020000000.0,
16615,7,,-0.064453125,289.0,48729357000000.0,
16774,7,,-0.064453125,289.0,48729894000000.0,
16933,7,,-0.049804688,289.0,48719156000000.0,
17092,6,,0.051757812,289.125,48725867000000.0,
17251,6,,0.08691406,289.125,48724256000000.0,
17410,7,,-0.051757812,289.0,48721572000000.0,
17569,7,,-0.022460938,289.0,48724525000000.0,
17728,7,,-0.15039062,289.0,48714056000000.0,
17887,6,,-0.23632812,289.125,48714860000000.0,
18046,6,,-0.21777344,289.125,48699290000000.0,
18205,6,,-0.083984375,289.125,48692580000000.0,
18364,6,,0.020507812,289.125,48686944000000.0,
18523,6,,0.08496094,289.25,48687750000000.0,
18682,6,,0.087890625,289.25,48680233000000.0,
18841,6,,0.08203125,289.25,48674596000000.0,
19000,6,,0.11425781,289.25,48651240000000.0,
19159,6,,0.15917969,289.375,48640236000000.0,
19318,6,,0.25195312,289.625,48655537000000.0,
19477,7,,0.37109375,289.625,48623325000000.0,
19636,7,,0.5732422,289.875,48595407000000.0,
19795,7,,0.6357422,289.75,48634600000000.0,
19954,7,,0.296875,289.25,48723183000000.0,
15185,6,,-0.068359375,289.125,48726940000000.0,
15344,6,,-0.0234375,289.125,48727478000000.0,
15503,7,,-0.018554688,289.0,48710566000000.0,
15662,7,,0.018554688,289.0,48713250000000.0,
15821,6,,0.099609375,289.125,48734457000000.0,
15980,7,,0.005859375,288.875,48725060000000.0,
16139,7,,-0.06542969,288.875,48736873000000.0,
16298,7,,-0.10644531,289.0,48753248000000.0,
16457,7,,-0.107421875,289.0,48747610000000.0,
16616,7,,-0.0625,289.0,48734725000000.0,
16775,7,,-0.08691406,289.0,48728550000000.0,
16934,7,,-0.07421875,289.0,48722646000000.0,
17093,7,,-0.015625,289.0,48712445000000.0,
17252,6,,-0.02734375,289.125,48732040000000.0,
17411,6,,-0.18164062,289.125,48725600000000.0,
17570,7,,-0.21191406,289.0,48709760000000.0,
17729,6,,-0.21875,289.125,48713788000000.0,
17888,6,,-0.13574219,289.0,48696340000000.0,
18047,5,,-0.005859375,289.25,48705466000000.0,
18206,6,,0.08691406,289.125,48695265000000.0,
18365,6,,0.1484375,289.125,48693120000000.0,
18524,6,,0.1328125,289.25,48696340000000.0,
18683,6,,0.1796875,289.25,48689897000000.0,
18842,6,,0.16113281,289.25,48681575000000.0,
19001,6,,0.234375,289.25,48660370000000.0,
19160,6,,0.35351562,289.25,48650437000000.0,
19319,6,,0.32714844,289.5,48666810000000.0,
19478,7,,0.33984375,289.5,48639162000000.0,
19637,7,,0.43164062,289.75,48613660000000.0,
19796,7,,0.66308594,289.875,48600508000000.0,
19955,7,,0.49414062,289.375,48679696000000.0,
15186,6,,-0.14746094,289.125,48733115000000.0,
15345,6,,-0.08203125,289.125,48726940000000.0,
15504,6,,-0.017578125,289.25,48728550000000.0,
15663,7,,0.020507812,289.0,48714324000000.0,
15822,7,,0.025390625,289.0,48718082000000.0,
15981,7,,-0.024414062,288.875,48722110000000.0,
16140,7,,-0.047851562,288.875,48733650000000.0,
16299,7,,-0.10839844,289.0,48752442000000.0,
16458,7,,-0.1484375,289.0,48750830000000.0,
16617,7,,-0.12988281,289.0,48748684000000.0,
16776,7,,-0.11816406,288.875,48734725000000.0,
16935,7,,-0.09863281,289.0,48726672000000.0,
17094,7,,-0.080078125,289.0,48723183000000.0,
17253,6,,-0.0546875,289.125,48735262000000.0,
17412,6,,-0.052734375,289.125,48717546000000.0,
17571,6,,-0.05859375,289.125,48721035000000.0,
17730,6,,0.020507812,289.125,48709493000000.0,
17889,6,,0.14355469,289.0,48704660000000.0,
18048,6,,0.23339844,289.125,48705734000000.0,
18207,6,,0.20703125,289.125,48711103000000.0,
18366,6,,0.14648438,289.125,48710566000000.0,
18525,6,,0.12988281,289.25,48706540000000.0,
18684,6,,0.2265625,289.25,48706540000000.0,
18843,6,,0.24902344,289.25,48693386000000.0,
19002,6,,0.375,289.25,48676207000000.0,
19161,6,,0.4658203,289.375,48682917000000.0,
19320,7,,0.37109375,289.375,48670033000000.0,
19479,7,,0.3173828,289.5,48654195000000.0,
19638,7,,0.3388672,289.625,48630840000000.0,
19797,7,,0.58984375,289.875,48596480000000.0,
19956,7,,0.70703125,289.625,48627890000000.0,
15187,6,,-0.21582031,289.125,48736068000000.0,
15346,6,,-0.17578125,289.125,48735800000000.0,
15505,6,,-0.028320312,289.25,48725600000000.0,
15664,7,,0.045898438,289.0,48707613000000.0,
15823,7,,0.0390625,289.0,48718082000000.0,
15982,7,,0.025390625,289.0,48724793000000.0,
16141,7,,-0.0107421875,288.875,48737680000000.0,
16300,7,,-0.17285156,289.0,48755127000000.0,
16459,7,,-0.23046875,288.875,48748953000000.0,
16618,7,,-0.20410156,288.875,48741436000000.0,
16777,7,,-0.15234375,288.875,48734994000000.0,
16936,7,,-0.13476562,288.875,48728550000000.0,
17095,7,,-0.12207031,288.875,48718620000000.0,
17254,6,,-0.0048828125,289.125,48739557000000.0,
17413,6,,0.09667969,289.125,48736605000000.0,
17572,6,,0.1015625,289.125,48737680000000.0,
17731,6,,0.16503906,289.125,48732310000000.0,
17890,6,,0.20214844,289.125,48731236000000.0,
18049,7,,0.17578125,289.0,48710566000000.0,
18208,7,,0.14257812,289.0,48707880000000.0,
18367,6,,0.068359375,289.125,48711370000000.0,
18526,6,,0.107421875,289.25,48712445000000.0,
18685,7,,0.18554688,289.0,48700366000000.0,
18844,6,,0.26464844,289.25,48713520000000.0,
19003,7,,0.36523438,289.125,48687212000000.0,
19162,7,,0.359375,289.25,48697950000000.0,
19321,7,,0.29296875,289.375,48684260000000.0,
19480,7,,0.3017578,289.375,48661980000000.0,
19639,7,,0.3330078,289.5,48641847000000.0,
19798,7,,0.47265625,289.75,48617150000000.0,
19957,7,,0.7861328,289.875,48592455000000.0,
15188,6,,-0.29882812,289.125,48738484000000.0,
15347,6,,-0.24414062,289.125,48728550000000.0,
15506,6,,0.0029296875,289.25,48728820000000.0,
15665,7,,0.040039062,289.125,48714324000000.0,
15824,7,,0.033203125,289.0,48722110000000.0,
15983,7,,-0.01171875,289.0,48734994000000.0,
16142,7,,-0.12402344,289.0,48751370000000.0,
16301,7,,-0.24902344,288.875,48743315000000.0,
16460,7,,-0.24414062,288.875,48740363000000.0,
16619,7,,-0.17578125,288.875,48742240000000.0,
16778,7,,-0.16992188,288.875,48737680000000.0,
16937,7,,-0.15527344,288.875,48729090000000.0,
17096,6,,-0.09472656,289.125,48741436000000.0,
17255,7,,-0.05859375,288.875,48726404000000.0,
17414,7,,-0.032226562,289.0,48731773000000.0,
17573,7,,-0.026367188,289.0,48730160000000.0,
17732,7,,0.0078125,289.0,48726940000000.0,
17891,7,,0.017578125,289.0,48720500000000.0,
18050,7,,-0.00390625,289.0,48725330000000.0,
18209,7,,0.01953125,289.0,48721572000000.0,
18368,6,,0.08105469,289.125,48719960000000.0,
18527,6,,0.111328125,289.125,48720500000000.0,
18686,7,,0.10546875,289.0,48710030000000.0,
18845,7,,0.16992188,289.125,48708687000000.0,
19004,7,,0.19921875,289.125,48708956000000.0,
19163,7,,0.1796875,289.25,48710566000000.0,
19322,7,,0.2109375,289.25,48696876000000.0,
19481,7,,0.28515625,289.375,48675133000000.0,
19640,7,,0.33691406,289.5,48661174000000.0,
19799,7,,0.36816406,289.625,48644530000000.0,
19958,7,,0.6582031,289.875,48597555000000.0,
15189,6,,-0.2421875,289.125,48732040000000.0,
15348,6,,-0.115234375,289.0,48727210000000.0,
15507,6,,-0.03515625,289.125,48730967000000.0,
15666,7,,-0.06738281,289.125,48708420000000.0,
15825,7,,-0.052734375,289.125,48721304000000.0,
15984,7,,-0.10839844,289.0,48726404000000.0,
16143,7,,-0.20214844,289.0,48737410000000.0,
16302,7,,-0.2109375,288.875,48738484000000.0,
16461,7,,-0.1875,288.875,48733650000000.0,
16620,7,,-0.15039062,288.875,48741705000000.0,
16779,7,,-0.14355469,288.875,48734190000000.0,
16938,6,,-0.10253906,289.125,48751100000000.0,
17097,6,,-0.059570312,289.0,48741973000000.0,
17256,6,,-0.08691406,289.125,48743852000000.0,
17415,7,,-0.11230469,289.0,48721840000000.0,
