grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
1397,6,,0.049804688,284.0,49499767000000.0,
1446,6,,0.03125,284.125,49525805000000.0,
1495,7,,0.057617188,284.0,49491713000000.0,
1544,7,,0.018554688,284.0,49515604000000.0,
1593,7,,0.0234375,284.0,49493593000000.0,
1642,6,,0.028320312,284.125,49529830000000.0,
1691,6,,0.01953125,284.0,49503793000000.0,
1740,6,,0.048828125,284.125,49510236000000.0,
1789,6,,0.072265625,284.125,49509430000000.0,
1838,7,,0.034179688,284.125,49518290000000.0,
1398,6,,0.061523438,284.125,49526610000000.0,
1447,6,,0.024414062,284.125,49528220000000.0,
1496,7,,0.0009765625,284.0,49508090000000.0,
1545,7,,-0.026367188,284.0,49505940000000.0,
1594,7,,-0.0009765625,284.0,49493860000000.0,
1643,7,,0.013671875,284.0,49496545000000.0,
1692,7,,0.040039062,284.0,49495203000000.0,
1741,7,,0.053710938,284.0,49492520000000.0,
1790,7,,0.055664062,284.125,49515873000000.0,
1839,7,,-0.0068359375,284.125,49521240000000.0,
1399,7,,0.046875,284.0,49495740000000.0,
1448,7,,-0.026367188,284.0,49503525000000.0,
1497,7,,-0.06933594,284.0,49495470000000.0,
1546,7,19.125,-0.037109375,284.0,49500840000000.0,19.06335774633123
1595,7,16.875,0.005859375,284.0,49497887000000.0,16.81335774633123
1644,7,16.75,0.009765625,284.0,49500570000000.0,16.68835774633123
1693,7,17.625,0.0029296875,284.0,49499500000000.0,17.56335774633123
1742,7,,0.0107421875,284.0,49508090000000.0,
1791,7,,-0.032226562,284.125,49518020000000.0,
1840,7,,-0.026367188,284.125,49522047000000.0,
1400,7,,0.009765625,284.125,49510772000000.0,
1449,6,,-0.09375,284.125,49526880000000.0,
1498,6,22.25,-0.087890625,284.125,49512920000000.0,22.18835774633123
1547,6,22.0,-0.028320312,284.125,49530100000000.0,21.93835774633123
1596,7,19.875,0.013671875,284.0,49504600000000.0,19.81335774633123
1645,7,19.0,0.015625,284.0,49508356000000.0,18.93835774633123
1694,7,18.0,0.0107421875,284.0,49505135000000.0,17.93835774633123
1743,7,,-0.0126953125,284.125,49517215000000.0,
1792,7,,-0.032226562,284.0,49510504000000.0,
1841,7,,-0.030273438,284.125,49521510000000.0,
1401,7,,-0.033203125,284.0,49504600000000.0,
1450,6,,-0.078125,284.0,49496545000000.0,
1499,5,28.875,-0.056640625,284.125,49519094000000.0,28.81335774633123
1548,6,23.75,-0.016601562,284.125,49521510000000.0,23.68835774633123
1597,7,20.875,0.0029296875,284.0,49510772000000.0,20.81335774633123
1646,7,18.375,0.017578125,284.0,49515604000000.0,18.31335774633123
1695,7,17.5,0.022460938,284.0,49514530000000.0,17.43835774633123
1744,7,,-0.005859375,284.0,49514530000000.0,
1793,7,,-0.01953125,284.125,49515604000000.0,
1842,7,,-0.030273438,284.125,49521510000000.0,
1402,7,,-0.040039062,284.0,49492520000000.0,
1451,6,,-0.03515625,284.0,49490370000000.0,
1500,5,24.75,-0.016601562,284.125,49507550000000.0,24.68835774633123
1549,6,25.375,-0.017578125,284.0,49504330000000.0,25.31335774633123
1598,7,24.5,-0.0107421875,284.0,49499230000000.0,24.43835774633123
1647,7,18.125,0.016601562,284.0,49518290000000.0,18.06335774633123
1696,7,19.125,0.01171875,284.125,49525268000000.0,19.06335774633123
1745,7,16.5,-0.0009765625,284.125,49520436000000.0,16.43835774633123
1794,7,,-0.001953125,284.125,49513994000000.0,
1843,7,,-0.0078125,284.125,49518825000000.0,
1403,6,,-0.06542969,284.125,49522584000000.0,
1452,6,,-0.03125,284.0,49487420000000.0,
