grid,level_IND,upward_heat_flux_in_air,upward_air_velocity,air_temperature,m01s00i253,total_flux
1643,7,257.0,0.041015625,290.5,48456626000000.0,257.0954607351079
1546,7,263.125,-0.064453125,290.5,48470317000000.0,263.2204607351079
1595,7,256.125,0.005859375,290.5,48466827000000.0,256.2204607351079
1644,7,256.0,0.029296875,290.5,48465485000000.0,256.0954607351079
1693,7,250.75,0.053710938,290.5,48457970000000.0,250.84546073510793
1498,6,278.125,-0.12695312,290.625,48464680000000.0,278.2204607351079
1547,6,273.75,-0.0390625,290.625,48482665000000.0,273.8454607351079
1596,7,263.125,0.022460938,290.5,48474880000000.0,263.2204607351079
1645,7,259.375,0.029296875,290.5,48476760000000.0,259.4704607351079
1694,7,248.375,0.048828125,290.5,48470317000000.0,248.47046073510793
1743,7,244.25,0.04296875,290.625,48471660000000.0,244.34546073510793
1499,5,280.625,-0.07910156,290.875,48451526000000.0,280.7204607351079
1548,6,276.25,-0.016601562,290.625,48475417000000.0,276.3454607351079
1597,7,264.5,0.001953125,290.5,48482933000000.0,264.5954607351079
1646,7,256.5,0.020507812,290.5,48487496000000.0,256.5954607351079
1695,7,244.0,0.0390625,290.5,48485617000000.0,244.09546073510793
1744,7,229.875,0.0234375,290.5,48479175000000.0,229.97046073510793
1451,6,257.625,-0.08203125,290.625,48443205000000.0,257.7204607351079
1500,5,280.625,-0.032226562,290.75,48439983000000.0,280.7204607351079
1549,6,279.25,-0.022460938,290.625,48459848000000.0,279.3454607351079
1598,7,261.875,-0.018554688,290.5,48474075000000.0,261.9704607351079
1647,7,249.125,0.005859375,290.5,48493400000000.0,249.22046073510793
1696,7,248.125,-0.009765625,290.5,48499040000000.0,248.22046073510793
1745,7,227.375,-0.018554688,290.5,48490986000000.0,227.47046073510793
1452,6,262.25,-0.07519531,290.625,48440520000000.0,262.3454607351079
1501,5,270.75,-0.01171875,290.75,48436225000000.0,270.8454607351079
1550,5,281.625,0.016601562,290.75,48456626000000.0,281.7204607351079
1599,6,270.25,-0.0087890625,290.625,48489107000000.0,270.3454607351079
1648,7,245.5,-0.015625,290.5,48493134000000.0,245.59546073510793
1697,7,257.375,-0.037109375,290.5,48494207000000.0,257.4704607351079
1746,7,246.25,-0.028320312,290.5,48491790000000.0,246.34546073510793
1453,5,279.625,-0.07519531,290.875,48449110000000.0,279.7204607351079
1502,5,277.375,0.013671875,290.75,48436762000000.0,277.4704607351079
1551,5,273.625,0.02734375,290.75,48459848000000.0,273.7204607351079
1600,6,266.625,-0.015625,290.625,48475685000000.0,266.7204607351079
1649,7,247.125,-0.030273438,290.5,48490180000000.0,247.22046073510793
1698,7,260.625,-0.044921875,290.5,48497160000000.0,260.7204607351079
1747,7,257.5,-0.028320312,290.5,48497430000000.0,257.5954607351079
1454,5,271.375,0.001953125,290.75,48435420000000.0,271.4704607351079
1503,5,267.125,0.0703125,290.75,48439180000000.0,267.2204607351079
1552,5,263.25,0.041992188,290.75,48452330000000.0,263.3454607351079
1601,6,254.75,0.0107421875,290.5,48462530000000.0,254.84546073510793
1650,7,242.0,-0.051757812,290.5,48478906000000.0,242.09546073510793
1699,7,256.75,-0.051757812,290.5,48486690000000.0,256.8454607351079
1748,7,258.875,-0.045898438,290.5,48496355000000.0,258.9704607351079
1455,5,258.25,0.08984375,290.75,48456626000000.0,258.3454607351079
1504,6,251.625,0.068359375,290.625,48448840000000.0,251.72046073510793
1553,6,245.875,-0.0009765625,290.625,48451526000000.0,245.97046073510793
1602,6,253.125,0.001953125,290.625,48463874000000.0,253.22046073510793
1651,6,246.25,-0.026367188,290.625,48484810000000.0,246.34546073510793
1700,7,258.875,-0.046875,290.5,48482396000000.0,258.9704607351079
1749,7,259.625,-0.043945312,290.5,48488033000000.0,259.7204607351079
1505,6,265.375,0.030273438,290.625,48450184000000.0,265.4704607351079
1554,5,253.25,-0.052734375,290.75,48441862000000.0,253.34546073510793
1603,6,246.625,-0.030273438,290.625,48457700000000.0,246.72046073510793
1652,6,239.75,-0.028320312,290.625,48484810000000.0,239.84546073510793
1701,6,269.0,-0.0390625,290.625,48494476000000.0,269.0954607351079
1750,7,261.25,-0.04296875,290.5,48486690000000.0,261.3454607351079
1506,6,265.5,0.037109375,290.625,48471660000000.0,265.5954607351079
1555,5,274.25,0.00390625,290.75,48430050000000.0,274.3454607351079
1604,5,273.75,-0.015625,290.75,48443473000000.0,273.8454607351079
1653,6,248.5,-0.009765625,290.5,48468706000000.0,248.59546073510793
1702,6,260.375,0.0146484375,290.625,48487496000000.0,260.4704607351079
1605,5,274.75,0.07910156,290.75,48440250000000.0,274.8454607351079
1654,6,245.75,0.051757812,290.5,48463874000000.0,245.84546073510793
1703,6,244.0,0.034179688,290.625,48500113000000.0,244.09546073510793
