,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
15685,0.0051,0.005100056,0,0,0,0,0.0416,0.041599917,0,0,0.0001,1.00E-04,0,0,0,0,0,0,0,0,0,0,0.009,0.009000045,0,0,,
15686,0.0046,0.004600051,0,0,0,0,0.0422,0.042199916,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.0095,0.009500048,0,0,,
15687,0.0039,0.003900043,0,0,0,0,0.0408,0.040799918,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.0095,0.009500048,0,0,,
15688,0.0032,0.003200035,0,0,0,0,0.0383,0.038299923,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0.0092,0.009200046,0,0,,
15689,0.0023,0.002300025,0,0,0,0,0.035,0.03499993,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0.0086,0.008600043,0,0,,
15690,0.0013,0.001300014,0,0,0,0,0.031,0.030999938,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0.0075,0.007500038,0,0,,
15691,0.0006,0.000600007,0,0,0,0,0.0264,0.026399947,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0.0061,0.006100031,0,0,,
15692,0.0003,0.000300003,0,0,0,0,0.0209,0.020899958,0,0,0.0003,0.000299998,0,0,0,0,0,0,0,0,0,0,0.0046,0.004600023,0,0,,
15693,0,0,0,0,0,0,0.0163,0.016299967,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.0034,0.003400017,0,0,,
15694,0,0,0,0,0,0,0.0111,0.011099978,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.002,0.00200001,0,0,,
15695,0,0,0,0,0,0,0.0075,0.007499985,0,0,0.0001,1.00E-04,0,0,0,0,0,0,0,0,0,0,0.001,0.001000005,0,0,,
15696,0,0,0,0,0,0,0.0041,0.004099992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.000300002,0,0,,
15697,0,0,0,0,0,0,0.0017,0.001699997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15698,0,0,0,0,0,0,0.0003,0.000299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15832,0,0,0,0,0,0,0.0001,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15833,0.0001,0.000100001,0,0,0,0,0.0018,0.001799996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15834,0.0012,0.001200013,0,0,0,0,0.0079,0.007899984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.000500003,0,0,,
15835,0.0041,0.004100045,0,0,0,0,0.0197,0.019699961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.002500013,0,0,,
15836,0.0084,0.008400092,0.0001,0.000100001,0,0,0.035,0.03499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.006500033,0,0,,
15837,0.0134,0.013400147,0.0003,0.000300002,0,0,0.0508,0.050799898,0,0,0.0002,0.000199998,0,0,0,0,0,0,0,0,0,0,0.0115,0.011500058,0,0,,
15838,0.0191,0.01910021,0.0007,0.000700004,0,0,0.0663,0.066299867,0,0,0.0005,0.000499996,0,0,0,0,0,0,0,0,0,0,0.0181,0.018100091,0,0,,
15839,0.0234,0.023400257,0.0014,0.001400007,0,0,0.0784,0.078399843,0,0,0.001,0.000999992,0,0,0,0,0,0,0,0,0,0,0.0247,0.024700124,0,0,,
15840,0.0268,0.026800295,0.0023,0.002300012,0,0,0.0881,0.088099824,0,0,0.0019,0.001899985,0,0,0,0,0,0,0,0,0,0,0.0306,0.030600153,0,0,,
15841,0.0292,0.029200321,0.0032,0.003200016,0,0,0.0952,0.09519981,0,0,0.0029,0.002899977,0,0,0,0,0,0,0,0,0,0,0.0358,0.035800179,0,0,,
