,broadleaf,needleleaf,C3,C4,shrubs,lake,soil,ice,canyon,roof
60.0,0.0,0.0,0.27261481977599156,0.0,0.0,0.1421312925672966,0.0620779590815244,0.0,0.42271113761059553,0.10046479096459193
61.0,0.0,0.0,0.33320316946038425,0.0,0.0,0.019756945537814787,0.10503747523959661,0.0,0.43490179918860916,0.10710061057359521
62.0,0.0,0.0,0.0940312082673043,0.0,0.0,0.0,0.04481689260342077,0.0,0.5986678718386577,0.26248402729061726
63.0,0.0,0.0,0.16038231364754268,0.0,0.0,0.0,0.03190217421489506,0.0,0.5859803717186619,0.2217351404189003
64.0,0.0,0.0,0.11076005513748353,0.0,0.0,0.0,0.027690013784370884,0.0,0.5986732730478841,0.2628766580302615
65.0,0.0,0.0,0.2405603188157768,0.0,0.0,0.0,0.0601400797039442,0.0,0.5289563401533841,0.17034326132689492
66.0,0.007839015477852956,0.0,0.3419246111484959,0.0,0.0,0.0,0.08604126633899842,0.0,0.4488947421182632,0.11530036491638962
67.0,0.0,0.0,0.09715988942550781,0.0,0.0,0.0,0.02520361896868314,0.0,0.5973364094581635,0.2803000821476457
68.0,0.0,0.0,0.08683690145658264,0.0,0.0,0.0,0.02166741832356491,0.0,0.5933665901761797,0.29812909004367283
69.0,0.0,0.0,0.22882939675525205,0.0,0.0,0.0,0.20492145182855212,0.0,0.45017096981132226,0.11607818160487365
70.0,0.0,0.0,0.3652998993187859,0.0,0.0,0.0,0.13865363600718814,0.0,0.40457666839197415,0.09146979628205187
71.0,0.0,0.0,0.17832948191511208,0.0,0.0,0.0,0.04458237047877802,0.0,0.5719657442339694,0.2051224033721405
72.0,0.0,0.0,0.3620850456141248,0.0,0.0,0.0,0.08404637489476605,0.0,0.44243151288498517,0.11143706660612407
73.0,0.0,0.0,0.4860688953585186,0.0,0.0,0.0,0.11086418573606552,0.0,0.33729904220612067,0.06576787669929524
74.0,0.010221966845831104,0.0,0.0949010348487112,0.0,0.0,0.0,0.018809203381024094,0.0,0.597610276053512,0.2784575188709216
75.0,0.0,0.0,0.1303663788484806,0.0,0.0,0.0,0.10460678003301732,0.0,0.565755662486972,0.1992711786315302
76.0,0.0,0.0,0.06625712233668589,0.0,0.0,0.0,0.06148983908777575,0.0,0.598140239430337,0.27411279914520137
77.0,0.0,0.0,0.018581188007579783,0.0,0.0,0.0,0.010326743097248407,0.0,0.48699002071451597,0.4841020481806559
78.0,0.0,0.0,0.10685103714808969,0.0,0.0,0.0,0.026712759287022422,0.0,0.5985964020249261,0.2678398015399618
79.0,0.0,0.0,0.07420744542600032,0.0,0.0,0.0,0.01855186135650008,0.0,0.5849597109696185,0.32228098224788115
80.0,0.0,0.0,0.11485536900122757,0.0,0.0,0.0,0.028713842250306893,0.0,0.5984763050354117,0.25795448371305374
81.0,0.0,0.0,0.09503156025107984,0.0,0.0,0.0,0.02375789006276996,0.0,0.5965854768176126,0.28462507286853755
82.0,0.0,0.0,0.1776476701581035,0.0,0.0,0.0,0.03241126948211254,0.0,0.5782109335227593,0.21173012683702463
83.0,0.0,0.0,0.26531838509596506,0.0,0.0,0.0,0.08208976568542826,0.0,0.5018272062993061,0.15076464291930058
84.0,0.0,0.0,0.09221577837259114,0.0,0.0,0.0,0.023053944593147784,0.0,0.5956664063288161,0.28906387070544504
85.0,0.0,0.0,0.2198926942157023,0.0,0.0,0.0,0.05497317355392557,0.0,0.5437686715171818,0.18136546071319037
86.0,0.0,0.0,0.23177067655484573,0.0,0.0,0.0,0.05794266913871143,0.0,0.535283469613782,0.17500318469266085
87.0,0.0,0.0,0.34447951439594054,0.0,0.0,0.0,0.08611987859898514,0.0,0.4521232512374514,0.11727735576762294
88.0,0.0,0.0,0.4173216797230396,0.0,0.0,0.0,0.08284260137841458,0.0,0.4071511918634199,0.09268452703512592
89.0,0.015829855332746643,0.0,0.26369876174380963,0.0,0.0,0.5684760438470926,0.05681338123415102,0.0,0.08792576301846337,0.007256194823736656
90.0,0.0,0.0,0.5733111947752377,0.0,0.0,0.2652062745685085,0.08405495815971142,0.0,0.07222803904217376,0.005199533454368535
91.0,0.0001092442610370103,0.0,0.6680954426675486,0.0,0.0,0.0,0.10808066977637894,0.0,0.1948438750657382,0.028870768229297267
92.0,0.02296265550922922,0.0,0.6923225323996297,0.0,0.0,0.04836651661433266,0.10704976465788196,0.0,0.1172507196106487,0.012047811208277776
93.0,0.0,0.0,0.533804737806342,0.0,0.0,0.0,0.13178008892292428,0.0,0.28373139581042217,0.05068377746031166
94.0,0.0,0.0,0.23235309205187707,0.0,0.0,0.0,0.07715683122094505,0.0,0.5238637141082354,0.1666263626189426
95.0,0.0,0.0,0.3344138934687104,0.0,0.0,0.0,0.12604392934684328,0.0,0.43332616055319567,0.10621601663125074
96.0,0.0,0.0,0.4231003268083187,0.0,0.0,0.0,0.09667812464267095,0.0,0.393676768214448,0.08654478033456231
97.0,0.04424277292417567,0.0,0.5119312942436779,0.0,0.0,0.0,0.10881092627060944,0.0,0.28420789312264,0.050807113438897045
98.0,0.0,0.0,0.3343727032738574,0.0,0.0,0.0,0.10107520586589482,0.0,0.44911676178970766,0.11543532907054016
99.0,0.0,0.0,0.5860817676029622,0.0,0.0,0.0,0.13444947105598548,0.0,0.23977202737790929,0.03969673396314313
100.0,1.8969008873153831e-06,0.0,0.5819503846255599,0.0,0.0,0.0,0.10418521719563895,0.0,0.2673498878407865,0.046512613437127315
101.0,0.0066344235501291015,0.0,0.8759840189260445,0.0,0.0,0.0,0.10000012781287018,0.0,0.016676955742508433,0.0007044739684478468
102.0,0.0,0.0,0.8923990019471042,0.0,0.0,0.0,0.09997529672384789,0.0,0.00733813780804996,0.0002875635209980002
103.0,0.0021081057139430955,0.0,0.4899345414250728,0.0,0.0,0.0,0.14942569306452785,0.0,0.30279573822808326,0.05573592156837309
104.0,0.13507187540173668,0.0,0.40293875134875334,0.0,0.0,0.0,0.0904221856452897,0.0,0.31300411282612906,0.058563074778091306
105.0,0.003858333888742199,0.0,0.3180925761479199,0.0,0.0,0.0,0.05861893106807632,0.0,0.48233739182119717,0.13709276707406448
106.0,0.02713702640707811,0.0,0.204503763813261,0.0,0.0,0.016796751283050075,0.05971185613123517,0.0,0.524651123792861,0.16719947857251471
107.0,0.00783832580923549,0.0,0.32029074127120044,0.0,0.0,0.0030734430101996223,0.07792658403776093,0.0,0.46525201014239465,0.12561889572920887
108.0,0.007838777836754428,0.011757309869971084,0.4805492926376904,0.0,0.0,0.07991025309420766,0.08808617439288524,0.0,0.28169903680077396,0.05015915536771731
109.0,0.014528448343031578,0.0,0.29979621496120795,0.0,0.0,0.27692632752779295,0.0893359434921667,0.0,0.27178343046819314,0.04762963520760777
110.0,0.1074637387200122,0.0,0.20968423236427178,0.0,0.0,0.35762974742690695,0.056052516965474655,0.0,0.23148994518281502,0.03767981934051928
111.0,0.005170778290190132,0.0,0.3348652308409478,0.0,0.0,0.11829605896682073,0.07627665037982373,0.0,0.38324617773189923,0.08214510379031842
112.0,0.0,0.0,0.3216742398970499,0.0,0.0,0.0,0.06134683212517458,0.0,0.4808843536365938,0.13609457434118172
113.0,0.0,0.0,0.15005086764910164,0.0,0.0,0.0,0.03751271691227541,0.0,0.5878296574129044,0.2246067580257186
114.0,0.0,0.0,0.2878848448104389,0.0,0.0,0.0,0.06451415376976388,0.0,0.49890986460730263,0.14869113681249452
115.0,0.0,0.0,0.3103532804780488,0.0,0.0,0.0,0.07454813507439036,0.0,0.4797682488979958,0.13533033554956503
116.0,0.0,0.0,0.1285256726440524,0.0,0.0,0.0,0.024508058953763876,0.0,0.5974339343962507,0.249532334005933
117.0,0.0,0.0,0.018502407182061944,0.0,0.0,0.0,0.004625601795515486,0.0,0.4711318137223193,0.5057401773001033
118.0,0.0,0.0,0.1716529769073313,0.0,0.0,0.0,0.045692455104224705,0.0,0.5747241251799573,0.20793044280848672
119.0,0.0,0.0,0.4004652988608388,0.0,0.0,0.0,0.08675755168762544,0.0,0.4158414524100158,0.09693569704152005
120.0,0.0,0.0,0.27372245194665934,0.0,0.0,0.0,0.06843061298666483,0.0,0.5048945407240917,0.15295239434258412
121.0,0.0,0.0,0.22593471169519785,0.0,0.0,0.0,0.05132247222945213,0.0,0.5424086492826641,0.180334166792686
122.0,0.0,0.0,0.7913926708328861,0.0,0.0,0.0,0.09391580821179502,0.0,0.10481884501782944,0.009872675937489458
123.0,0.018891982361218168,0.0,0.4386151192082845,0.0,0.0,0.0,0.06080995119847375,0.0,0.39469335905742403,0.08698958817459956
124.0,0.0,0.0,0.1086346201619963,0.0,0.0,0.0,0.026571900376899014,0.0,0.5986523253952039,0.2661411540659008
125.0,0.0,0.0,0.12899644364275306,0.0,0.0,0.0,0.042683104231287336,0.0,0.59321067039198,0.23510978173397956
126.0,0.0,0.0,0.06237939159209189,0.0,0.0,0.0,0.015594847898022972,0.0,0.5724927568063515,0.3495330037035336
127.0,0.0,0.0,0.025817056320986742,0.0,0.0,0.0,0.0064542640802466855,0.0,0.49556158774597,0.47216709185279665
128.0,0.0,0.0,0.13817514551252957,0.0,0.0,0.0,0.03313866310083116,0.0,0.5933172603618697,0.2353689310247694
129.0,0.0,0.0,0.37420430143144706,0.0,0.0,0.0,0.07941424633446474,0.0,0.4376938376225357,0.10868761461155246
130.0,0.0,0.0,0.49191601136659335,0.0,0.0,0.0,0.08696558457346909,0.0,0.3509299377158864,0.07018846634405118
131.0,0.0,0.0,0.17784129764349157,0.0,0.0,0.0,0.09238194275340497,0.0,0.5464000943351734,0.18337666526793006
132.0,0.0,0.0,0.10203281572792325,0.0,0.0,0.0,0.06458241155115124,0.0,0.5946084497141207,0.23877632300680485
133.0,0.0,0.0,0.2179217638449429,0.0,0.0,0.0,0.05448044096123573,0.0,0.5451666261645854,0.18243116902923584
134.0,0.0,0.0,0.3249143395861361,0.0,0.0,0.0,0.06512790931838576,0.0,0.4767099007569403,0.1332478503385378
135.0,0.0,0.0,0.4265600640367109,0.0,0.0,0.0,0.10505821144665906,0.0,0.3853660837351726,0.08301564078145746
136.0,0.0,0.0,0.34235302419273533,0.0,0.0,0.0,0.08558825604818383,0.0,0.4537645835480594,0.11829413621102158
137.0,0.0,0.0,0.35617768548652284,0.0,0.0,0.0,0.08904442137163071,0.0,0.44300388758987863,0.11177400555196793
138.0,0.011197619571661304,0.0,0.3681452766661193,0.0,0.0,0.06771150267973793,0.06481335018518279,0.0,0.3991553764823115,0.08897687441498725
139.0,0.002928775520630637,0.0,0.04715332774051353,0.0,0.0,0.8084478710152263,0.023135844034729597,0.0,0.1079352576793346,0.010398924009565186
140.0,0.0,0.0,0.4107487428022917,0.0,0.0,0.24029260352781817,0.06865966862981626,0.0,0.24043929554645305,0.0398596894936209
141.0,0.0,0.0,0.37372008816241353,0.0,0.0,0.07114112398260113,0.1419387713910415,0.0,0.34497990002983436,0.06822011643410952
142.0,0.0,0.0,0.16331785887833764,0.0,0.0,0.0,0.1279124254254083,0.0,0.5344118818600995,0.17435783383615466
143.0,0.0,0.0,0.26788699814648936,0.0,0.0,0.0,0.19057553110048273,0.0,0.43460442245104675,0.10693304830198119
144.0,0.0,0.0,0.36786414533562967,0.0,0.0,0.0,0.09940491653383117,0.0,0.4289370005457744,0.1037939375847648
145.0,0.03976349382643743,0.0,0.43018451482859016,0.0,0.0,0.0,0.09668877416552288,0.0,0.36003479411021533,0.0733284230692342
146.0,0.008699829299320023,0.0,0.5853216174032608,0.0,0.0,0.0,0.15112819371077876,0.0,0.21996230642925582,0.03488805315738466
147.0,0.0,0.0,0.28082755595094216,0.0,0.0,0.0,0.0629071490400501,0.0,0.5039718071156354,0.15229348789337238
148.0,0.0,0.0,0.41554017826525536,0.0,0.0,0.0,0.12387568332622965,0.0,0.3798210320128295,0.08076310639568551
149.0,0.04063385298251677,0.0,0.32052461404823074,0.0,0.0,0.0,0.09130644085020413,0.0,0.4384267655604911,0.1091083265585574
150.0,0.03187302724739481,0.006204802146885541,0.4623080488744606,0.0,0.0,0.0,0.08369981872367256,0.0,0.34702477241663493,0.06888953059095165
151.0,0.003350712836781991,0.0019049131653528844,0.5212202766821905,0.0,0.0,0.0,0.09300908544517271,0.0,0.3199633762728239,0.06055163559767801
152.0,0.016582965382759184,0.0,0.3904608954713862,0.0,0.0,0.0,0.08237336299372947,0.0,0.41437900552988866,0.09620377062223656
153.0,0.29456119763535504,0.0,0.3682197287679262,0.0,0.0,0.0,0.09492358548420243,0.0,0.20984364593267807,0.03245184217983832
154.0,0.24053325289161015,0.0,0.4724414576568137,0.0,0.0,0.0,0.09194679506244384,0.0,0.17163227218568816,0.02344622220344411
155.0,0.03288217001951015,0.0,0.385657089534714,0.0,0.0,0.0,0.08063572046547059,0.0,0.4078211019242149,0.09300391805609026
156.0,0.01567600969053299,0.0,0.3598885406633774,0.0,0.0,0.0,0.09095910787674596,0.0,0.42941929394986667,0.10405704781947689
157.0,0.0,0.0,0.4124051280808215,0.0,0.0,0.0,0.09459529419881388,0.0,0.4024966059881463,0.09050297173221816
158.0,0.0,0.0,0.5735804404903846,0.0,0.0,0.0,0.09488195661316912,0.0,0.2814440964147553,0.050093506481691086
159.0,0.0006168315743155224,0.0,0.46002820753408835,0.0,0.0,0.0,0.09888095076936566,0.0,0.36526572357118975,0.07520828655104073
160.0,0.0012985900521078168,0.0,0.5440879706865674,0.0,0.0,0.23733898964878997,0.07567201817898266,0.0,0.127598501151005,0.014003930282547233
161.0,0.0,0.0,0.21280817038746397,0.0,0.0,0.0673957090690382,0.05320204259686599,0.0,0.5099912185127929,0.15660285943383878
162.0,0.0,0.0,0.050719313899663734,0.0,0.0,0.0,0.012559053740268,0.0,0.55481461115367,0.3819070212063982
163.0,0.0,0.0,0.19274565036284147,0.0,0.0,0.0,0.05606203745043975,0.0,0.5583267454403072,0.19286556674641164
164.0,0.0064746955590767345,0.0,0.3340253985282786,0.0,0.0,0.0,0.06950255562408852,0.0,0.4647232192294929,0.12527413105906327
165.0,0.0,0.0,0.05939955209473679,0.0,0.0,0.0,0.014849888023684197,0.0,0.5685481156619513,0.35720244421962777
166.0,0.0,0.0,0.05084252384406825,0.0,0.0,0.0,0.012710630961017063,0.0,0.5551993786163398,0.3812474665785749
167.0,0.0,0.0,0.13795876749353359,0.0,0.0,0.0,0.034489691873383396,0.0,0.5929838102716264,0.23456773036145673
168.0,0.0,0.0,0.2989582641315975,0.0,0.0,0.0,0.07379537224011998,0.0,0.48695720807481796,0.1402891555534646
169.0,0.0,0.0,0.3136656292499688,0.0,0.0,0.0,0.0784164073124922,0.0,0.4754934383279283,0.13242452510961072
170.0,0.0,0.0,0.3437098773521141,0.0,0.0,0.0,0.04808041500135727,0.0,0.4756675323673747,0.13254217527915402
171.0,0.0,0.0,0.8961224169026226,0.0,0.0,0.0,0.10387758309737735,0.0,0.0,0.0
172.0,0.005598323237437293,0.0,0.7921256705849896,0.0,0.0,0.0,0.09362781372467652,0.0,0.09962333207854362,0.009024860374352947
173.0,0.0,0.0,0.0567171647842004,0.0,0.0,0.0,0.01414366289199885,0.0,0.5646528031080305,0.36448636921577027
174.0,0.0,0.0,0.035093178674135396,0.0,0.0,0.0,0.008773294668533849,0.0,0.5216696093702824,0.43446391728704836
175.0,0.0,0.0,0.10497747914860021,0.0,0.0,0.0,0.026244369787150054,0.0,0.598462096391324,0.27031605467292585
176.0,0.0,0.0,0.02326246682421242,0.0,0.0,0.0,0.005815616706053105,0.0,0.48743501013931617,0.4834869063304183
177.0,0.0,0.0,0.365657450746726,0.0,0.0,0.0,0.14304555035214284,0.0,0.4013304241247362,0.08996657477639503
178.0,0.0,0.0,0.7332516303099433,0.0,0.0,0.0,0.10553278198313684,0.0,0.14389854883225237,0.017317038874667512
179.0,0.0,0.0,0.3301594977395213,0.0,0.0,0.0,0.10803096028048216,0.0,0.4474087112225905,0.11440083075740604
180.0,0.0,0.0,0.08872050252565016,0.0,0.0,0.0,0.04533854144053751,0.0,0.5986165395755629,0.2673244164582492
181.0,0.0,0.0,0.0010150047611066696,0.0,0.0,0.0,0.0002537511902766674,0.0,0.3967844673660602,0.6019467766825565
182.0,0.0,0.0,0.08034510317112047,0.0,0.0,0.0,0.020086275792780117,0.0,0.5896251761994241,0.30994344483667513
183.0,0.0,0.0,0.6348256481500953,0.0,0.0,0.0,0.0768034508844412,0.0,0.2469236039036024,0.04144729706186101
184.0,0.0,0.0,0.6780902574157776,0.0,0.0,0.0,0.10263627203375228,0.0,0.19125298057164145,0.028020489978828778
185.0,0.011757797786673962,0.0,0.3344442636146986,0.0,0.0,0.0,0.07286623509580735,0.0,0.45920974848256046,0.12172195502025962
186.0,0.0,0.0,0.3518416155455115,0.0,0.0,0.0,0.08796040388637788,0.0,0.446402465091645,0.11379551547646566
187.0,0.0,0.0,0.05511239952973737,0.0,0.0,0.0,0.1556319804246896,0.0,0.5778894676799817,0.21136615236559142
188.0,0.03140210763050498,0.0,0.19305278963451028,0.0,0.0,0.15915875437850885,0.053460203997124534,0.0,0.4481047879458001,0.11482135641355118
189.0,0.0,0.0,0.30387357043855073,0.0,0.0,0.004126490281216846,0.13402755659396898,0.0,0.4450096366505041,0.1129627460357594
190.0,0.0,0.0,0.16847584976286253,0.0,0.0,0.0,0.042118962440715633,0.0,0.57795973520981,0.21144545258661174
191.0,0.0,0.0,0.1055625337102497,0.0,0.0,0.0,0.05932659150171532,0.0,0.5950449347490808,0.2400659400389541
192.0,0.0,0.0,0.3161022462498043,0.0,0.0,0.0,0.09795524158516454,0.0,0.4622631017039177,0.12367941046111353
193.0,0.0,0.0,0.23434075256011197,0.0,0.0,0.0,0.059674117632329174,0.0,0.5328101643574377,0.17317496545012123
194.0,0.0029471496118816352,0.0,0.2773264360374206,0.0,0.0,0.0,0.0687366435744787,0.0,0.5008912035259068,0.15009856725031234
195.0,0.0,0.0,0.3126218149426505,0.0,0.0,0.0,0.08531491891598726,0.0,0.4719918257719529,0.13007144036940926
196.0,0.0,0.0,0.44572488999482945,0.0,0.0,0.0,0.10015203816536009,0.0,0.37518405976651603,0.07893901207329451
197.0,0.0,0.0,0.3606741537172959,0.0,0.0,0.0,0.12216960911659108,0.0,0.4187465193089737,0.09840971785713931
198.0,0.0,0.0,0.49436132880429096,0.0,0.0,0.0,0.12396386285634554,0.0,0.3208622939612686,0.06081251437809493
199.0,0.0,0.0,0.38604666408224564,0.0,0.0,0.0,0.09607981522055076,0.0,0.4192206711865003,0.09865284951070341
200.0,0.0,0.0,0.314628163204711,0.0,0.0,0.0,0.07594522140829975,0.0,0.4763933164077909,0.13303329897919847
201.0,0.007499674922224972,0.0,0.22040092256257612,0.0,0.0,0.0,0.0556304124918441,0.0,0.5388276320443219,0.1776413579790329
202.0,0.08063421477984384,0.0,0.4519758435935196,0.0,0.0,0.0,0.08855100334423105,0.0,0.3186630085617979,0.060175929720607424
203.0,0.07308112529239325,0.0,0.6210815370015043,0.0,0.0,0.0,0.09999984729553722,0.0,0.18037117180594794,0.025466318604617233
204.0,0.02909144675942211,0.0,0.5115663755042115,0.0,0.0,0.0,0.081840547284799,0.0,0.3176243824510343,0.05987724800053307
205.0,0.007839190971793213,0.0,0.41391278722190694,0.0,0.0,0.050033109294961096,0.06490430575870505,0.0,0.38176629472870904,0.08154431202392465
206.0,0.00783856691103688,0.007362578176423216,0.24051627700574585,0.0,0.0,0.12957126031394575,0.057897914776908116,0.0,0.4442828410070957,0.11253056180884446
207.0,0.011757772748386719,0.0,0.3869447889423601,0.0,0.0,0.0070876151804909054,0.09897452703096991,0.0,0.40402376097933385,0.09121153511845848
208.0,0.0,0.0,0.41956580757438905,0.0,0.0,0.0,0.09865783838438136,0.0,0.39475826642378836,0.08701808761744123
209.0,0.0,0.0,0.4201135645179568,0.0,0.0,0.0005975542853813945,0.0759016100998762,0.0,0.4095518248157009,0.0938354462810847
210.0,0.0,0.0,0.12028585099539517,0.0,0.0,0.20345780543331574,0.03229542012018249,0.0,0.49677920451009083,0.14718171894101584
211.0,0.0,0.0,0.07728820122247462,0.0,0.0,0.0,0.04167616956661285,0.0,0.5966264316668178,0.28440919754409466
